"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"02","1","B24","","07_30 a 34","3"
"14","2","I74","","17_80 y más","2"
"50","2","C78","","16_75 a 79","4"
"70","1","V27","","10_45 a 49","1"
"58","1","P21","","01_Menor de 1 año","1"
"14","2","I51","","13_60 a 64","2"
"14","2","C80","","12_55 a 59","13"
"54","1","A16","","13_60 a 64","2"
"42","2","G20","","17_80 y más","1"
"90","2","X59","","15_70 a 74","1"
"22","2","I10","","17_80 y más","7"
"50","2","I46","","17_80 y más","1"
"26","1","C22","","17_80 y más","4"
"30","1","B24","","10_45 a 49","1"
"50","2","D41","","12_55 a 59","1"
"38","1","N17","","12_55 a 59","1"
"06","1","E11","","16_75 a 79","22"
"70","1","G40","","14_65 a 69","1"
"90","1","C07","","12_55 a 59","1"
"82","2","Q22","","01_Menor de 1 año","2"
"99","2","X59","","06_25 a 29","1"
"98","2","I21","","12_55 a 59","2"
"22","1","J69","","12_55 a 59","1"
"66","2","V29","","04_15 a 19","1"
"06","2","R63","","11_50 a 54","1"
"02","1","G20","","13_60 a 64","2"
"90","2","C83","","15_70 a 74","1"
"90","1","C80","","10_45 a 49","1"
"06","1","C76","","12_55 a 59","12"
"66","1","F03","","15_70 a 74","1"
"22","2","D43","","02_1 a 9","1"
"86","2","G00","","17_80 y más","1"
"82","1","X74","","13_60 a 64","1"
"38","2","C55","","07_30 a 34","1"
"14","2","A41","","13_60 a 64","8"
"30","1","R99","","14_65 a 69","74"
"06","2","K51","","05_20 a 24","1"
"82","1","J44","","09_40 a 44","2"
"99","1","X59","","11_50 a 54","2"
"99","1","Y24","","08_35 a 39","1"
"34","2","R99","","01_Menor de 1 año","2"
"22","2","J84","","15_70 a 74","1"
"70","2","Y83","","14_65 a 69","9"
"14","2","C18","","17_80 y más","84"
"34","1","X70","","09_40 a 44","2"
"46","2","P26","","01_Menor de 1 año","1"
"38","1","B19","","12_55 a 59","1"
"38","2","W84","","01_Menor de 1 año","2"
"18","2","I82","","09_40 a 44","1"
"14","1","F20","","11_50 a 54","1"
"86","1","R10","","12_55 a 59","1"
"66","1","Y83","","09_40 a 44","1"
"06","2","K81","","14_65 a 69","3"
"30","1","X95","","05_20 a 24","5"
"18","1","I99","","17_80 y más","3"
"74","2","Q24","","01_Menor de 1 año","2"
"10","1","E10","","13_60 a 64","1"
"74","1","C61","","10_45 a 49","1"
"34","1","X99","","11_50 a 54","2"
"02","1","N19","","13_60 a 64","3"
"06","2","C23","","07_30 a 34","1"
"02","1","A16","","11_50 a 54","1"
"22","1","K92","","17_80 y más","5"
"86","1","A41","","99_Sin especificar","1"
"82","1","I61","","08_35 a 39","1"
"06","2","I51","","13_60 a 64","14"
"74","2","C71","","16_75 a 79","2"
"34","2","A16","","12_55 a 59","1"
"10","2","A69","","17_80 y más","1"
"06","1","N17","","10_45 a 49","7"
"70","1","C62","","06_25 a 29","2"
"50","1","V23","","17_80 y más","1"
"90","2","C71","","04_15 a 19","1"
"06","2","G03","","17_80 y más","5"
"14","2","C15","","16_75 a 79","8"
"70","2","A16","","14_65 a 69","1"
"90","1","R54","","17_80 y más","7"
"26","1","E10","","13_60 a 64","2"
"18","1","Y83","","17_80 y más","3"
"66","2","J98","","15_70 a 74","7"
"06","2","I50","","02_1 a 9","2"
"66","1","C76","","17_80 y más","1"
"54","1","C64","","12_55 a 59","4"
"46","2","K65","","14_65 a 69","1"
"82","2","K31","","11_50 a 54","1"
"06","1","C34","","09_40 a 44","42"
"58","1","X99","","09_40 a 44","1"
"82","1","Y24","","13_60 a 64","1"
"38","1","V89","","04_15 a 19","9"
"10","1","V58","","04_15 a 19","2"
"50","1","V23","","13_60 a 64","1"
"58","1","V47","","05_20 a 24","1"
"18","1","B23","","11_50 a 54","1"
"14","2","Y14","","11_50 a 54","1"
"02","1","C91","","17_80 y más","9"
"14","1","V24","","05_20 a 24","6"
"06","1","J46","","08_35 a 39","1"
"06","1","G91","","04_15 a 19","2"
"90","1","K71","","04_15 a 19","1"
"70","1","E14","","13_60 a 64","13"
"06","1","I05","","15_70 a 74","2"
"06","2","I80","","17_80 y más","4"
"50","1","J44","","11_50 a 54","3"
"26","1","I10","","12_55 a 59","1"
"90","2","I61","","15_70 a 74","7"
"54","1","C80","","10_45 a 49","2"
"30","1","G93","","17_80 y más","1"
"06","9","I64","","17_80 y más","2"
"06","2","C25","","14_65 a 69","103"
"22","2","A16","","06_25 a 29","1"
"14","2","V46","","04_15 a 19","1"
"18","1","C38","","16_75 a 79","1"
"86","1","I10","","08_35 a 39","1"
"82","2","X09","","09_40 a 44","1"
"42","2","I77","","17_80 y más","2"
"18","1","N17","","16_75 a 79","2"
"86","1","C74","","02_1 a 9","1"
"54","1","W20","","06_25 a 29","1"
"14","2","V58","","08_35 a 39","2"
"38","1","R96","","17_80 y más","2"
"02","2","N19","","17_80 y más","76"
"46","1","E14","","14_65 a 69","3"
"30","1","K85","","13_60 a 64","2"
"18","1","I50","","13_60 a 64","18"
"22","1","W87","","07_30 a 34","2"
"66","2","K74","","11_50 a 54","1"
"74","2","C78","","16_75 a 79","1"
"46","1","I21","","17_80 y más","8"
"86","1","K70","","16_75 a 79","1"
"18","2","K65","","14_65 a 69","1"
"82","1","I10","","13_60 a 64","13"
"82","1","Y12","","08_35 a 39","1"
"10","1","V48","","13_60 a 64","1"
"90","2","G12","","13_60 a 64","1"
"62","2","Q91","","01_Menor de 1 año","1"
"02","1","K70","","14_65 a 69","1"
"98","1","Y28","","15_70 a 74","1"
"82","1","C26","","11_50 a 54","5"
"42","1","K83","","16_75 a 79","1"
"14","2","C41","","11_50 a 54","1"
"86","1","I33","","15_70 a 74","1"
"82","1","C48","","15_70 a 74","1"
"14","1","I35","","12_55 a 59","2"
"82","2","Q77","","01_Menor de 1 año","2"
"82","1","K38","","17_80 y más","1"
"82","1","K04","","07_30 a 34","1"
"34","1","D64","","17_80 y más","1"
"82","1","I71","","07_30 a 34","1"
"18","2","J69","","01_Menor de 1 año","1"
"06","1","I77","","15_70 a 74","7"
"34","2","N18","","14_65 a 69","3"
"14","2","R96","","13_60 a 64","3"
"22","1","C22","","14_65 a 69","6"
"06","1","R54","","14_65 a 69","1"
"02","2","N12","","17_80 y más","3"
"66","2","X95","","09_40 a 44","1"
"30","1","I51","","14_65 a 69","2"
"82","2","C53","","16_75 a 79","6"
"50","2","K43","","17_80 y más","1"
"06","2","L51","","02_1 a 9","1"
"14","1","I12","","17_80 y más","13"
"66","1","C40","","02_1 a 9","1"
"90","1","Q41","","01_Menor de 1 año","1"
"66","1","K63","","17_80 y más","1"
"74","1","C38","","17_80 y más","1"
"06","1","K26","","14_65 a 69","2"
"30","1","X71","","04_15 a 19","2"
"90","1","K25","","13_60 a 64","1"
"82","1","Q43","","01_Menor de 1 año","1"
"74","2","J18","","07_30 a 34","2"
"34","1","B20","","11_50 a 54","1"
"90","2","I26","","06_25 a 29","1"
"46","1","Y09","","08_35 a 39","1"
"50","1","A41","","08_35 a 39","1"
"86","1","X70","","09_40 a 44","2"
"66","1","C22","","11_50 a 54","1"
"42","1","K26","","14_65 a 69","1"
"02","1","A49","","14_65 a 69","1"
"02","1","I05","","17_80 y más","1"
"50","2","C78","","14_65 a 69","1"
"82","2","G93","","17_80 y más","8"
"38","1","C20","","16_75 a 79","1"
"22","1","W87","","02_1 a 9","1"
"14","1","C32","","16_75 a 79","6"
"50","2","K70","","09_40 a 44","1"
"14","1","X84","","04_15 a 19","1"
"98","2","J96","","11_50 a 54","1"
"86","1","W70","","06_25 a 29","2"
"58","1","C16","","11_50 a 54","3"
"06","2","Y24","","06_25 a 29","5"
"26","2","C45","","12_55 a 59","1"
"90","1","N18","","15_70 a 74","10"
"98","1","C34","","12_55 a 59","1"
"06","2","I70","","13_60 a 64","2"
"06","1","K27","","09_40 a 44","1"
"99","1","I60","","07_30 a 34","1"
"78","1","V49","","10_45 a 49","2"
"18","1","K74","","99_Sin especificar","1"
"62","2","G00","","01_Menor de 1 año","2"
"90","1","C41","","13_60 a 64","2"
"74","1","I42","","15_70 a 74","5"
"46","1","K65","","13_60 a 64","1"
"06","2","X70","","08_35 a 39","18"
"54","1","K72","","12_55 a 59","3"
"14","2","G93","","15_70 a 74","1"
"58","2","D39","","17_80 y más","1"
"38","1","C16","","17_80 y más","5"
"22","2","C91","","15_70 a 74","1"
"06","1","Y19","","15_70 a 74","2"
"82","2","E11","","14_65 a 69","4"
"82","2","K46","","16_75 a 79","1"
"02","2","J47","","17_80 y más","1"
"06","1","K76","","16_75 a 79","8"
"90","1","N17","","08_35 a 39","1"
"14","2","V78","","13_60 a 64","1"
"42","2","J84","","10_45 a 49","1"
"34","2","G12","","13_60 a 64","1"
"90","1","C91","","14_65 a 69","1"
"06","1","V29","","06_25 a 29","4"
"50","2","I45","","17_80 y más","2"
"82","2","K57","","12_55 a 59","1"
"02","2","I25","","14_65 a 69","6"
"99","1","X47","","16_75 a 79","1"
"50","1","K66","","12_55 a 59","1"
"14","1","C95","","05_20 a 24","1"
"34","2","J84","","15_70 a 74","1"
"70","2","P29","","01_Menor de 1 año","3"
"02","1","C20","","11_50 a 54","3"
"06","1","E88","","13_60 a 64","1"
"02","2","E66","","13_60 a 64","1"
"50","1","K70","","14_65 a 69","5"
"50","2","C41","","05_20 a 24","1"
"50","1","C43","","02_1 a 9","1"
"86","1","C71","","07_30 a 34","1"
"46","1","G06","","14_65 a 69","1"
"70","2","I12","","17_80 y más","3"
"58","2","C64","","07_30 a 34","1"
"30","2","C67","","14_65 a 69","1"
"82","1","C25","","17_80 y más","32"
"46","2","J98","","11_50 a 54","1"
"74","1","V04","","06_25 a 29","1"
"18","1","E43","","08_35 a 39","1"
"82","2","Y09","","05_20 a 24","1"
"06","1","C09","","12_55 a 59","4"
"30","1","C43","","14_65 a 69","1"
"66","1","I61","","06_25 a 29","1"
"34","2","K65","","11_50 a 54","1"
"26","2","Y09","","07_30 a 34","1"
"30","2","X74","","17_80 y más","1"
"54","1","Y00","","05_20 a 24","1"
"58","1","X74","","06_25 a 29","1"
"34","2","C24","","16_75 a 79","1"
"02","1","I61","","11_50 a 54","3"
"06","1","C67","","08_35 a 39","1"
"50","2","C53","","05_20 a 24","1"
"82","1","W74","","09_40 a 44","1"
"06","1","A16","","07_30 a 34","4"
"02","2","C92","","10_45 a 49","2"
"14","1","Q26","","01_Menor de 1 año","1"
"70","1","V10","","12_55 a 59","1"
"62","1","R55","","16_75 a 79","1"
"70","2","I73","","15_70 a 74","1"
"54","2","J98","","11_50 a 54","1"
"14","2","J80","","16_75 a 79","1"
"06","2","J80","","16_75 a 79","3"
"66","1","C41","","12_55 a 59","1"
"38","1","G03","","16_75 a 79","1"
"82","2","V12","","10_45 a 49","1"
"22","1","I11","","10_45 a 49","1"
"50","1","X70","","03_10 a 14","5"
"66","1","X74","","05_20 a 24","2"
"94","2","I05","","13_60 a 64","1"
"06","2","I60","","14_65 a 69","16"
"30","2","D38","","13_60 a 64","1"
"10","2","J96","","15_70 a 74","2"
"18","2","C22","","11_50 a 54","1"
"90","2","N39","","13_60 a 64","6"
"06","1","I24","","13_60 a 64","9"
"86","2","C50","","15_70 a 74","6"
"06","1","C26","","11_50 a 54","4"
"06","1","J43","","11_50 a 54","3"
"06","1","C03","","15_70 a 74","1"
"18","1","I64","","16_75 a 79","27"
"18","2","C21","","14_65 a 69","1"
"42","1","C26","","16_75 a 79","1"
"50","1","I49","","14_65 a 69","2"
"50","1","I27","","14_65 a 69","1"
"34","2","O06","M","05_20 a 24","1"
"22","2","I26","","17_80 y más","6"
"62","1","D43","","09_40 a 44","1"
"22","2","X59","","16_75 a 79","1"
"70","2","K74","","17_80 y más","4"
"90","1","I25","","17_80 y más","17"
"58","1","K74","","11_50 a 54","3"
"14","1","R09","","16_75 a 79","18"
"02","1","J86","","16_75 a 79","2"
"02","1","C32","","16_75 a 79","6"
"54","1","A09","","14_65 a 69","2"
"62","2","C57","","13_60 a 64","2"
"14","1","C24","","16_75 a 79","9"
"86","1","C67","","15_70 a 74","1"
"10","2","P94","","01_Menor de 1 año","1"
"14","2","G70","","15_70 a 74","1"
"06","1","Q05","","01_Menor de 1 año","1"
"18","2","G70","","03_10 a 14","1"
"82","1","C60","","10_45 a 49","1"
"78","1","R99","","13_60 a 64","7"
"22","2","K83","","10_45 a 49","2"
"06","1","W80","","07_30 a 34","1"
"82","1","I35","","13_60 a 64","7"
"50","2","V48","","06_25 a 29","1"
"18","2","C57","","16_75 a 79","1"
"58","2","R96","","06_25 a 29","1"
"62","1","N39","","16_75 a 79","2"
"74","2","I35","","15_70 a 74","1"
"10","2","W19","","15_70 a 74","1"
"30","2","K29","","17_80 y más","1"
"14","2","Y20","","12_55 a 59","1"
"22","1","W17","","10_45 a 49","1"
"62","2","M31","","15_70 a 74","1"
"66","1","C78","","10_45 a 49","1"
"06","2","M05","","17_80 y más","9"
"90","2","K82","","17_80 y más","1"
"58","2","J46","","17_80 y más","2"
"66","1","I10","","10_45 a 49","4"
"82","2","I50","","14_65 a 69","20"
"06","1","C20","","11_50 a 54","7"
"22","1","X78","","11_50 a 54","1"
"06","2","B17","","12_55 a 59","1"
"86","2","K72","","99_Sin especificar","1"
"50","1","K83","","09_40 a 44","1"
"38","2","K65","","17_80 y más","2"
"90","2","I67","","13_60 a 64","2"
"06","1","N28","","15_70 a 74","2"
"86","2","C55","","10_45 a 49","4"
"90","2","G80","","03_10 a 14","1"
"46","1","P61","","01_Menor de 1 año","1"
"02","1","C18","","10_45 a 49","7"
"50","1","C64","","10_45 a 49","2"
"90","1","I64","","12_55 a 59","15"
"90","2","X59","","11_50 a 54","2"
"99","2","B20","","99_Sin especificar","1"
"10","2","E14","","11_50 a 54","3"
"58","2","O02","M","07_30 a 34","1"
"46","1","C64","","15_70 a 74","1"
"10","1","I51","","05_20 a 24","1"
"38","1","I71","","10_45 a 49","1"
"82","1","W74","","13_60 a 64","1"
"06","2","C97","","14_65 a 69","8"
"99","1","K42","","11_50 a 54","1"
"58","1","I12","","13_60 a 64","1"
"38","2","M35","","17_80 y más","1"
"94","2","X95","","04_15 a 19","1"
"06","2","C25","","11_50 a 54","28"
"18","2","I67","","15_70 a 74","3"
"18","1","E14","","17_80 y más","11"
"06","2","G93","","10_45 a 49","2"
"22","1","J40","","17_80 y más","1"
"70","2","J43","","15_70 a 74","1"
"02","2","Y44","","16_75 a 79","1"
"22","2","W87","","04_15 a 19","1"
"22","2","P21","","01_Menor de 1 año","2"
"06","1","C61","","99_Sin especificar","4"
"74","1","C20","","12_55 a 59","1"
"30","2","D68","","17_80 y más","1"
"94","1","N17","","15_70 a 74","2"
"46","2","I95","","17_80 y más","1"
"78","2","P02","","01_Menor de 1 año","1"
"06","2","D43","","04_15 a 19","3"
"06","2","C41","","14_65 a 69","4"
"46","2","I13","","16_75 a 79","1"
"02","2","M06","","14_65 a 69","1"
"50","2","A09","","16_75 a 79","3"
"62","2","R57","","13_60 a 64","1"
"82","1","Y24","","17_80 y más","2"
"90","2","K56","","06_25 a 29","1"
"18","1","I21","","14_65 a 69","22"
"54","2","K92","","12_55 a 59","1"
"46","1","X70","","13_60 a 64","1"
"06","1","Q20","","01_Menor de 1 año","9"
"02","1","Y24","","12_55 a 59","5"
"18","2","I26","","15_70 a 74","2"
"30","1","A41","","08_35 a 39","2"
"62","1","I10","","16_75 a 79","4"
"06","2","J20","","15_70 a 74","1"
"62","2","C73","","14_65 a 69","1"
"38","2","M13","","16_75 a 79","1"
"14","1","N19","","16_75 a 79","33"
"50","1","I38","","16_75 a 79","1"
"74","2","G80","","02_1 a 9","1"
"90","2","A41","","06_25 a 29","2"
"02","2","J84","","17_80 y más","28"
"06","1","R57","","13_60 a 64","44"
"18","1","X99","","07_30 a 34","2"
"70","1","P96","","01_Menor de 1 año","2"
"82","1","W87","","13_60 a 64","1"
"06","1","B22","","08_35 a 39","2"
"50","2","Y83","","11_50 a 54","1"
"26","1","C16","","13_60 a 64","3"
"86","2","C92","","99_Sin especificar","1"
"74","1","W85","","09_40 a 44","1"
"22","2","C95","","15_70 a 74","1"
"86","2","L08","","14_65 a 69","1"
"02","2","R99","","14_65 a 69","11"
"22","2","D39","","09_40 a 44","1"
"22","2","Y33","","06_25 a 29","1"
"82","2","G36","","10_45 a 49","1"
"06","2","C20","","13_60 a 64","17"
"30","2","C20","","11_50 a 54","2"
"62","2","C50","","15_70 a 74","8"
"66","2","X70","","06_25 a 29","3"
"22","1","I63","","09_40 a 44","1"
"58","2","E11","","15_70 a 74","3"
"14","2","C67","","14_65 a 69","5"
"70","1","K92","","08_35 a 39","1"
"86","1","J81","","14_65 a 69","3"
"14","2","K92","","17_80 y más","63"
"86","2","C55","","15_70 a 74","3"
"78","1","I26","","01_Menor de 1 año","1"
"02","2","C50","","11_50 a 54","33"
"30","1","I50","","17_80 y más","121"
"82","1","W36","","04_15 a 19","1"
"50","2","I21","","16_75 a 79","16"
"02","1","C71","","09_40 a 44","1"
"26","1","C91","","11_50 a 54","1"
"62","1","W69","","06_25 a 29","1"
"70","2","I38","","15_70 a 74","1"
"90","2","C76","","15_70 a 74","2"
"14","1","X59","","15_70 a 74","9"
"06","1","C18","","12_55 a 59","105"
"02","1","C21","","17_80 y más","1"
"50","2","Q33","","01_Menor de 1 año","2"
"06","1","C64","","14_65 a 69","72"
"99","1","I26","","08_35 a 39","1"
"86","1","N18","","03_10 a 14","1"
"06","2","C71","","08_35 a 39","3"
"50","2","C95","","15_70 a 74","2"
"18","2","Q04","","02_1 a 9","1"
"82","1","I67","","10_45 a 49","5"
"82","2","C20","","14_65 a 69","1"
"58","1","Q00","","01_Menor de 1 año","1"
"06","2","G98","","17_80 y más","2"
"14","2","I26","","16_75 a 79","11"
"90","1","I25","","14_65 a 69","10"
"54","1","P00","","01_Menor de 1 año","1"
"86","1","W74","","01_Menor de 1 año","1"
"30","1","X95","","09_40 a 44","1"
"66","2","Y33","","07_30 a 34","1"
"82","2","K25","","16_75 a 79","1"
"18","2","K55","","17_80 y más","7"
"02","2","C56","","11_50 a 54","11"
"30","2","C71","","15_70 a 74","5"
"50","1","Y30","","13_60 a 64","1"
"02","1","J98","","17_80 y más","95"
"62","1","I63","","13_60 a 64","1"
"70","1","V43","","06_25 a 29","2"
"82","2","C22","","11_50 a 54","3"
"70","1","I10","","12_55 a 59","1"
"86","1","F10","","10_45 a 49","3"
"50","1","X47","","03_10 a 14","2"
"18","2","I49","","15_70 a 74","5"
"22","1","W18","","17_80 y más","2"
"82","2","Y20","","10_45 a 49","1"
"38","1","C74","","11_50 a 54","1"
"78","1","G40","","01_Menor de 1 año","1"
"18","2","P24","","01_Menor de 1 año","8"
"02","2","X59","","11_50 a 54","6"
"74","1","X70","","04_15 a 19","4"
"94","2","L89","","17_80 y más","1"
"06","1","V09","","05_20 a 24","1"
"50","1","C96","","15_70 a 74","1"
"06","2","E10","","12_55 a 59","4"
"90","2","C51","","15_70 a 74","1"
"82","2","F31","","13_60 a 64","1"
"10","1","N18","","17_80 y más","8"
"06","1","D69","","10_45 a 49","1"
"66","2","O88","M","04_15 a 19","1"
"62","1","G20","","15_70 a 74","1"
"22","2","C80","","12_55 a 59","1"
"14","2","K55","","16_75 a 79","7"
"34","1","J18","","04_15 a 19","1"
"66","2","I71","","15_70 a 74","1"
"94","2","C95","","08_35 a 39","1"
"06","2","C50","","07_30 a 34","20"
"66","2","O02","M","07_30 a 34","1"
"38","1","E11","","13_60 a 64","1"
"30","2","I49","","14_65 a 69","7"
"66","2","N04","","15_70 a 74","1"
"30","1","E88","","16_75 a 79","1"
"82","2","R56","","17_80 y más","2"
"34","2","C53","","08_35 a 39","3"
"14","1","J15","","16_75 a 79","21"
"70","2","V24","","13_60 a 64","1"
"06","1","W19","","08_35 a 39","1"
"70","2","X93","","01_Menor de 1 año","1"
"06","1","K63","","13_60 a 64","9"
"14","1","I67","","15_70 a 74","29"
"22","1","I34","","16_75 a 79","1"
"18","2","C85","","15_70 a 74","1"
"14","2","Y21","","11_50 a 54","1"
"30","1","C61","","17_80 y más","62"
"82","2","O14","M","07_30 a 34","1"
"02","1","C15","","05_20 a 24","1"
"38","2","K80","","16_75 a 79","2"
"22","1","C04","","14_65 a 69","1"
"22","2","I27","","09_40 a 44","1"
"46","2","W84","","17_80 y más","1"
"82","1","F17","","16_75 a 79","1"
"02","1","X09","","15_70 a 74","1"
"26","2","J18","","17_80 y más","229"
"06","1","D65","","15_70 a 74","1"
"50","2","I05","","17_80 y más","1"
"30","2","O96","T","05_20 a 24","1"
"82","2","I47","","14_65 a 69","4"
"38","1","C80","","16_75 a 79","4"
"06","1","X70","","07_30 a 34","88"
"06","2","K56","","15_70 a 74","22"
"70","1","I20","","14_65 a 69","1"
"78","1","J18","","11_50 a 54","1"
"22","1","M72","","04_15 a 19","1"
"70","1","V29","","05_20 a 24","1"
"02","2","R56","","17_80 y más","1"
"34","2","C56","","15_70 a 74","1"
"58","1","Y24","","15_70 a 74","1"
"02","2","C25","","12_55 a 59","12"
"90","2","E86","","16_75 a 79","8"
"50","1","B20","","10_45 a 49","1"
"22","1","V20","","11_50 a 54","1"
"06","2","O05","M","07_30 a 34","1"
"74","1","G00","","12_55 a 59","1"
"74","1","X05","","02_1 a 9","1"
"82","1","I51","","01_Menor de 1 año","1"
"50","1","C71","","17_80 y más","2"
"02","1","C39","","16_75 a 79","2"
"62","1","C83","","10_45 a 49","1"
"26","1","X09","","15_70 a 74","1"
"34","1","E11","","04_15 a 19","1"
"22","2","K63","","09_40 a 44","1"
"14","2","V47","","10_45 a 49","1"
"82","2","A09","","01_Menor de 1 año","1"
"06","2","D70","","13_60 a 64","4"
"02","2","N39","","10_45 a 49","1"
"14","2","C20","","06_25 a 29","1"
"14","1","C45","","17_80 y más","3"
"82","1","I33","","13_60 a 64","2"
"50","2","E11","","17_80 y más","47"
"06","2","C49","","12_55 a 59","5"
"02","2","J98","","14_65 a 69","5"
"82","2","X95","","08_35 a 39","1"
"58","2","J18","","11_50 a 54","3"
"82","1","D47","","15_70 a 74","1"
"66","1","V28","","14_65 a 69","1"
"74","2","I21","","17_80 y más","42"
"06","1","G12","","02_1 a 9","2"
"10","2","I64","","13_60 a 64","1"
"54","2","Q01","","01_Menor de 1 año","1"
"02","1","D37","","15_70 a 74","7"
"98","2","C79","","13_60 a 64","1"
"82","1","N19","","09_40 a 44","2"
"42","1","C81","","16_75 a 79","1"
"06","2","J20","","16_75 a 79","1"
"02","1","P28","","01_Menor de 1 año","4"
"06","1","N48","","05_20 a 24","1"
"14","2","J69","","17_80 y más","61"
"34","1","C49","","06_25 a 29","1"
"54","1","B24","","10_45 a 49","4"
"74","1","K72","","16_75 a 79","1"
"42","1","I64","","10_45 a 49","2"
"54","2","E86","","12_55 a 59","1"
"38","2","N19","","13_60 a 64","1"
"18","1","J44","","16_75 a 79","13"
"30","1","P36","","01_Menor de 1 año","12"
"70","1","C22","","16_75 a 79","3"
"54","2","J18","","03_10 a 14","1"
"14","2","J42","","17_80 y más","3"
"22","2","K92","","16_75 a 79","4"
"50","1","C90","","11_50 a 54","3"
"82","1","C85","","03_10 a 14","1"
"82","2","C41","","04_15 a 19","2"
"06","2","J15","","09_40 a 44","5"
"82","1","C91","","15_70 a 74","3"
"82","1","M06","","09_40 a 44","1"
"50","1","D69","","15_70 a 74","1"
"06","2","N39","","08_35 a 39","1"
"06","1","I62","","16_75 a 79","21"
"14","1","K76","","17_80 y más","8"
"10","2","C64","","15_70 a 74","1"
"02","2","I69","","10_45 a 49","1"
"70","1","I51","","13_60 a 64","1"
"82","1","K29","","17_80 y más","2"
"10","2","C25","","11_50 a 54","1"
"06","1","P37","","01_Menor de 1 año","6"
"02","2","A41","","17_80 y más","513"
"06","2","C53","","14_65 a 69","30"
"06","2","F10","","11_50 a 54","1"
"14","1","V28","","09_40 a 44","4"
"02","1","K76","","09_40 a 44","1"
"06","1","C16","","11_50 a 54","41"
"18","1","N19","","12_55 a 59","1"
"06","2","K46","","15_70 a 74","1"
"70","2","O23","M","04_15 a 19","1"
"90","2","I11","","16_75 a 79","8"
"14","2","D41","","13_60 a 64","1"
"54","1","V28","","08_35 a 39","3"
"14","2","C91","","12_55 a 59","1"
"06","1","C73","","12_55 a 59","1"
"22","1","X74","","07_30 a 34","1"
"82","1","Q02","","02_1 a 9","1"
"58","2","I25","","14_65 a 69","1"
"66","1","N18","","11_50 a 54","6"
"14","2","C97","","11_50 a 54","1"
"54","2","E14","","08_35 a 39","2"
"82","2","K72","","17_80 y más","9"
"70","1","Q33","","01_Menor de 1 año","2"
"06","1","E10","","14_65 a 69","5"
"62","1","N17","","17_80 y más","5"
"14","1","X34","","14_65 a 69","1"
"62","1","Y21","","09_40 a 44","1"
"54","1","V24","","05_20 a 24","2"
"86","1","C64","","14_65 a 69","4"
"30","1","N39","","10_45 a 49","1"
"14","2","K35","","10_45 a 49","1"
"66","2","K85","","16_75 a 79","2"
"66","2","J45","","14_65 a 69","2"
"06","1","D66","","07_30 a 34","1"
"06","2","I25","","09_40 a 44","3"
"58","1","I33","","17_80 y más","1"
"54","2","I21","","14_65 a 69","28"
"38","1","C80","","10_45 a 49","1"
"14","1","E88","","17_80 y más","2"
"26","2","C25","","17_80 y más","2"
"82","1","N39","","15_70 a 74","9"
"26","1","V49","","15_70 a 74","1"
"30","1","W18","","04_15 a 19","1"
"50","2","M32","","13_60 a 64","1"
"14","1","C64","","14_65 a 69","16"
"18","1","C95","","14_65 a 69","1"
"06","2","D48","","07_30 a 34","2"
"66","2","C34","","11_50 a 54","2"
"86","2","W70","","02_1 a 9","1"
"86","1","V28","","08_35 a 39","1"
"22","1","K55","","13_60 a 64","2"
"22","2","C16","","08_35 a 39","3"
"86","2","N39","","12_55 a 59","1"
"90","2","C16","","04_15 a 19","1"
"14","1","C88","","17_80 y más","1"
"54","2","Q79","","01_Menor de 1 año","1"
"14","1","K71","","16_75 a 79","1"
"82","1","C06","","15_70 a 74","1"
"06","1","N26","","12_55 a 59","1"
"10","1","I35","","07_30 a 34","1"
"82","2","E41","","17_80 y más","1"
"02","2","X59","","15_70 a 74","2"
"82","1","C71","","09_40 a 44","1"
"90","1","C91","","09_40 a 44","1"
"02","1","C64","","11_50 a 54","7"
"38","1","I67","","17_80 y más","15"
"82","2","I49","","13_60 a 64","5"
"02","2","C23","","14_65 a 69","1"
"66","1","B24","","11_50 a 54","6"
"86","2","C54","","10_45 a 49","1"
"90","2","Q90","","11_50 a 54","1"
"78","2","Q24","","02_1 a 9","2"
"22","2","I49","","14_65 a 69","1"
"26","2","C22","","16_75 a 79","3"
"18","2","C91","","13_60 a 64","1"
"90","1","V43","","15_70 a 74","1"
"99","1","I50","","12_55 a 59","2"
"74","1","I12","","16_75 a 79","3"
"66","1","C85","","16_75 a 79","1"
"30","2","J84","","13_60 a 64","1"
"30","1","I12","","17_80 y más","4"
"06","1","X47","","07_30 a 34","2"
"30","2","J69","","16_75 a 79","2"
"70","1","C71","","14_65 a 69","1"
"02","2","Y20","","16_75 a 79","2"
"06","1","Y26","","10_45 a 49","7"
"74","1","E87","","17_80 y más","1"
"42","1","E14","","16_75 a 79","1"
"90","1","I71","","04_15 a 19","1"
"14","2","C71","","06_25 a 29","2"
"34","1","V22","","04_15 a 19","3"
"18","2","I60","","07_30 a 34","1"
"30","2","E11","","10_45 a 49","1"
"26","1","X74","","17_80 y más","1"
"14","2","G93","","11_50 a 54","1"
"50","1","W74","","09_40 a 44","1"
"90","1","C34","","04_15 a 19","1"
"02","1","I51","","12_55 a 59","1"
"78","1","C67","","16_75 a 79","1"
"90","1","I24","","17_80 y más","1"
"34","1","I63","","12_55 a 59","1"
"06","2","B22","","06_25 a 29","1"
"62","2","G30","","16_75 a 79","3"
