"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"50","1","R96","","12_55 a 59","1"
"06","2","J69","","13_60 a 64","6"
"06","2","X91","","13_60 a 64","3"
"06","2","P35","","01_Menor de 1 año","1"
"38","1","A41","","09_40 a 44","3"
"82","1","Q89","","02_1 a 9","3"
"06","1","W74","","13_60 a 64","5"
"50","1","K92","","10_45 a 49","2"
"34","1","N19","","09_40 a 44","1"
"06","1","J98","","11_50 a 54","17"
"14","1","X09","","17_80 y más","1"
"30","2","V48","","06_25 a 29","1"
"38","2","E43","","16_75 a 79","5"
"34","2","D65","","03_10 a 14","1"
"82","1","K70","","14_65 a 69","18"
"46","2","C24","","10_45 a 49","1"
"86","1","W17","","14_65 a 69","1"
"02","1","I21","","16_75 a 79","177"
"02","1","I34","","14_65 a 69","1"
"90","1","V58","","04_15 a 19","1"
"99","1","G04","","01_Menor de 1 año","1"
"22","1","Y83","","17_80 y más","5"
"66","2","K56","","15_70 a 74","3"
"14","2","X70","","10_45 a 49","4"
"82","1","I69","","11_50 a 54","4"
"22","1","I51","","14_65 a 69","9"
"54","1","V03","","12_55 a 59","2"
"14","1","I99","","15_70 a 74","1"
"70","1","V28","","10_45 a 49","1"
"70","2","A09","","01_Menor de 1 año","2"
"14","2","J98","","09_40 a 44","1"
"06","2","O85","M","11_50 a 54","1"
"02","1","X09","","03_10 a 14","1"
"06","1","C81","","04_15 a 19","1"
"50","2","L89","","17_80 y más","41"
"78","1","J18","","03_10 a 14","1"
"06","2","W79","","15_70 a 74","1"
"06","1","G37","","14_65 a 69","1"
"54","1","Y21","","04_15 a 19","9"
"82","1","X74","","16_75 a 79","2"
"30","1","Q28","","12_55 a 59","1"
"38","1","I10","","17_80 y más","10"
"50","2","C50","","17_80 y más","60"
"50","1","C92","","12_55 a 59","4"
"18","2","K56","","15_70 a 74","2"
"18","1","I42","","16_75 a 79","1"
"14","1","G00","","01_Menor de 1 año","3"
"50","1","W17","","13_60 a 64","1"
"90","1","C80","","08_35 a 39","1"
"90","2","C18","","11_50 a 54","1"
"30","1","X59","","03_10 a 14","2"
"86","1","I50","","07_30 a 34","1"
"94","1","N39","","17_80 y más","1"
"34","1","J98","","17_80 y más","2"
"74","2","C51","","15_70 a 74","1"
"14","1","K85","","09_40 a 44","2"
"66","1","V74","","08_35 a 39","1"
"58","1","C07","","07_30 a 34","1"
"06","1","G03","","01_Menor de 1 año","4"
"22","1","G71","","11_50 a 54","1"
"06","1","F79","","07_30 a 34","1"
"14","2","C49","","13_60 a 64","3"
"02","1","C71","","11_50 a 54","4"
"58","1","X59","","10_45 a 49","1"
"58","1","E43","","16_75 a 79","1"
"14","1","A39","","03_10 a 14","1"
"54","1","C43","","10_45 a 49","1"
"82","1","I82","","17_80 y más","1"
"70","1","K65","","13_60 a 64","3"
"90","2","C95","","05_20 a 24","1"
"18","1","N49","","12_55 a 59","1"
"82","2","J69","","15_70 a 74","4"
"74","2","J21","","01_Menor de 1 año","1"
"14","1","G58","","14_65 a 69","1"
"14","1","K56","","17_80 y más","32"
"50","1","C62","","06_25 a 29","1"
"82","1","I61","","07_30 a 34","2"
"30","2","I51","","17_80 y más","24"
"50","1","C17","","13_60 a 64","1"
"22","2","O00","M","04_15 a 19","1"
"90","1","V24","","04_15 a 19","1"
"14","2","M32","","15_70 a 74","1"
"22","2","V89","","04_15 a 19","4"
"06","1","I67","","11_50 a 54","24"
"54","1","X70","","07_30 a 34","3"
"74","1","I50","","17_80 y más","37"
"86","2","J18","","99_Sin especificar","1"
"90","2","I69","","17_80 y más","4"
"14","1","R99","","07_30 a 34","3"
"42","2","I99","","17_80 y más","3"
"66","1","A19","","05_20 a 24","1"
"42","1","W17","","07_30 a 34","1"
"90","2","V57","","08_35 a 39","1"
"86","2","G00","","03_10 a 14","1"
"18","2","I64","","11_50 a 54","4"
"22","2","N18","","13_60 a 64","1"
"82","2","I80","","14_65 a 69","1"
"02","2","C64","","14_65 a 69","6"
"26","1","C95","","11_50 a 54","1"
"06","2","E03","","17_80 y más","8"
"58","2","I35","","16_75 a 79","1"
"50","1","C20","","10_45 a 49","1"
"82","1","M06","","14_65 a 69","1"
"06","2","J15","","14_65 a 69","6"
"50","2","I67","","17_80 y más","48"
"14","2","Q25","","12_55 a 59","2"
"14","2","I64","","10_45 a 49","1"
"06","1","N40","","16_75 a 79","2"
"82","1","G37","","15_70 a 74","1"
"62","2","K72","","12_55 a 59","1"
"50","1","X99","","06_25 a 29","6"
"54","1","K83","","16_75 a 79","1"
"06","2","K83","","15_70 a 74","2"
"22","2","C53","","13_60 a 64","4"
"50","2","J18","","16_75 a 79","43"
"02","2","K85","","15_70 a 74","3"
"18","2","K65","","13_60 a 64","2"
"62","1","C90","","13_60 a 64","3"
"82","1","C22","","16_75 a 79","8"
"46","1","C95","","16_75 a 79","2"
"66","1","E14","","16_75 a 79","10"
"06","2","I11","","11_50 a 54","3"
"46","2","I10","","16_75 a 79","2"
"50","1","J45","","07_30 a 34","1"
"18","2","K73","","09_40 a 44","1"
"90","1","P27","","01_Menor de 1 año","2"
"22","1","X59","","09_40 a 44","1"
"54","1","I11","","13_60 a 64","2"
"50","2","Q06","","13_60 a 64","3"
"30","2","I95","","17_80 y más","2"
"66","2","I21","","12_55 a 59","2"
"10","2","C55","","06_25 a 29","2"
"66","2","C83","","02_1 a 9","1"
"14","1","K92","","09_40 a 44","3"
"30","2","G31","","15_70 a 74","1"
"42","1","V12","","04_15 a 19","1"
"02","2","X70","","13_60 a 64","1"
"82","1","J45","","13_60 a 64","1"
"06","2","W84","","14_65 a 69","2"
"54","2","P24","","01_Menor de 1 año","7"
"54","2","K74","","13_60 a 64","2"
"78","1","K71","","10_45 a 49","1"
"06","1","J86","","12_55 a 59","3"
"82","1","W19","","12_55 a 59","2"
"50","2","E14","","13_60 a 64","13"
"86","1","A41","","17_80 y más","37"
"34","1","K85","","11_50 a 54","1"
"90","1","F10","","12_55 a 59","3"
"02","1","I61","","07_30 a 34","1"
"54","1","I61","","05_20 a 24","1"
"02","1","A18","","10_45 a 49","1"
"02","1","X95","","17_80 y más","3"
"86","2","C64","","13_60 a 64","1"
"06","1","C91","","09_40 a 44","1"
"06","1","I99","","15_70 a 74","16"
"74","1","I11","","17_80 y más","8"
"78","1","I21","","14_65 a 69","6"
"86","2","E88","","15_70 a 74","1"
"99","2","I80","","15_70 a 74","1"
"34","1","E11","","16_75 a 79","1"
"66","2","J69","","01_Menor de 1 año","5"
"74","2","I48","","17_80 y más","1"
"30","2","J15","","09_40 a 44","1"
"66","1","C16","","11_50 a 54","2"
"82","2","C51","","17_80 y más","6"
"06","2","C25","","07_30 a 34","2"
"14","2","G20","","16_75 a 79","1"
"58","1","X70","","14_65 a 69","1"
"54","1","I50","","14_65 a 69","17"
"38","1","A39","","16_75 a 79","1"
"90","1","J98","","17_80 y más","24"
"18","1","A19","","10_45 a 49","1"
"30","1","C80","","14_65 a 69","8"
"30","2","K65","","16_75 a 79","2"
"62","2","R53","","17_80 y más","1"
"70","1","A09","","07_30 a 34","1"
"18","1","K85","","14_65 a 69","3"
"02","2","K62","","17_80 y más","1"
"06","2","X95","","05_20 a 24","7"
"02","2","J84","","15_70 a 74","4"
"02","2","C15","","16_75 a 79","11"
"82","1","R96","","06_25 a 29","1"
"22","1","W83","","01_Menor de 1 año","1"
"42","1","X59","","14_65 a 69","1"
"50","1","X95","","07_30 a 34","8"
"66","1","I50","","13_60 a 64","18"
"54","1","C83","","10_45 a 49","1"
"02","1","C93","","14_65 a 69","1"
"62","2","D37","","17_80 y más","2"
"02","1","K72","","09_40 a 44","2"
"30","2","I61","","09_40 a 44","2"
"46","1","I61","","14_65 a 69","5"
"18","2","X99","","07_30 a 34","1"
"06","1","I12","","17_80 y más","2"
"66","2","E10","","17_80 y más","1"
"14","2","J69","","13_60 a 64","1"
"38","2","K76","","02_1 a 9","1"
"22","1","G40","","16_75 a 79","1"
"02","2","Y83","","13_60 a 64","2"
"18","2","M06","","08_35 a 39","1"
"82","2","M34","","13_60 a 64","1"
"42","1","V49","","12_55 a 59","1"
"14","1","N18","","14_65 a 69","10"
"66","1","D69","","16_75 a 79","1"
"90","1","X04","","02_1 a 9","1"
"02","1","C43","","13_60 a 64","7"
"02","2","D76","","03_10 a 14","1"
"62","2","C16","","09_40 a 44","1"
"02","1","V05","","07_30 a 34","2"
"62","1","C61","","15_70 a 74","13"
"62","1","N17","","13_60 a 64","2"
"99","1","J18","","14_65 a 69","3"
"90","2","G91","","17_80 y más","1"
"06","1","N19","","04_15 a 19","1"
"30","1","J15","","11_50 a 54","1"
"74","1","Y88","","06_25 a 29","1"
"58","2","C71","","13_60 a 64","2"
"06","2","R96","","05_20 a 24","3"
"62","1","D38","","17_80 y más","1"
"10","1","J96","","15_70 a 74","2"
"22","1","C61","","13_60 a 64","8"
"02","2","F10","","13_60 a 64","1"
"50","1","J84","","01_Menor de 1 año","10"
"26","1","C91","","08_35 a 39","1"
"02","2","C01","","15_70 a 74","1"
"82","2","R34","","17_80 y más","1"
"46","1","I21","","12_55 a 59","10"
"42","1","C61","","17_80 y más","17"
"54","1","A09","","01_Menor de 1 año","2"
"54","1","A09","","02_1 a 9","2"
"90","2","C20","","12_55 a 59","1"
"06","2","J44","","15_70 a 74","46"
"66","2","C50","","17_80 y más","17"
"02","2","G93","","12_55 a 59","3"
"90","2","C85","","16_75 a 79","4"
"70","1","J90","","14_65 a 69","2"
"30","1","C32","","11_50 a 54","5"
"14","2","N19","","11_50 a 54","2"
"82","2","K76","","17_80 y más","4"
"50","2","M86","","15_70 a 74","1"
"02","2","C16","","14_65 a 69","11"
"02","2","K80","","17_80 y más","2"
"18","2","B19","","17_80 y más","1"
"82","1","J90","","16_75 a 79","1"
"62","2","P05","","01_Menor de 1 año","1"
"22","1","Y83","","10_45 a 49","2"
"90","2","C25","","15_70 a 74","7"
"78","1","C61","","13_60 a 64","1"
"58","2","C22","","14_65 a 69","1"
"14","1","G35","","14_65 a 69","1"
"14","2","I10","","13_60 a 64","2"
"66","1","W80","","02_1 a 9","2"
"14","1","C60","","17_80 y más","1"
"82","1","Y85","","12_55 a 59","1"
"22","2","C50","","10_45 a 49","5"
"34","1","G93","","03_10 a 14","1"
"90","1","V03","","06_25 a 29","3"
"02","1","C25","","17_80 y más","47"
"58","1","V44","","05_20 a 24","1"
"86","1","E46","","17_80 y más","9"
"06","1","A15","","13_60 a 64","1"
"06","1","V48","","11_50 a 54","2"
"82","2","R50","","16_75 a 79","1"
"50","2","Q07","","02_1 a 9","1"
"46","1","C95","","08_35 a 39","1"
"02","2","R99","","02_1 a 9","1"
"50","2","X69","","14_65 a 69","1"
"06","1","K85","","09_40 a 44","8"
"50","1","K85","","10_45 a 49","1"
"66","1","C30","","15_70 a 74","2"
"02","2","I24","","15_70 a 74","2"
"99","1","Y24","","04_15 a 19","2"
"38","1","R99","","08_35 a 39","7"
"42","1","C16","","09_40 a 44","2"
"30","2","E66","","14_65 a 69","1"
"38","2","C80","","11_50 a 54","1"
"70","2","I44","","17_80 y más","2"
"18","1","W79","","01_Menor de 1 año","2"
"14","1","C24","","17_80 y más","6"
"90","2","E14","","15_70 a 74","17"
"18","1","K92","","14_65 a 69","3"
"06","1","J44","","10_45 a 49","6"
"62","2","P36","","01_Menor de 1 año","2"
"90","1","A41","","13_60 a 64","9"
"02","1","I95","","10_45 a 49","1"
"06","1","C76","","16_75 a 79","16"
"06","1","Q91","","01_Menor de 1 año","11"
"10","2","C18","","17_80 y más","4"
"14","1","I44","","17_80 y más","4"
"22","1","A16","","09_40 a 44","3"
"34","2","E86","","17_80 y más","5"
"50","1","K92","","17_80 y más","11"
"66","1","J96","","05_20 a 24","1"
"58","1","V48","","06_25 a 29","2"
"06","1","W84","","16_75 a 79","3"
"26","1","Q24","","01_Menor de 1 año","7"
"34","1","R99","","15_70 a 74","7"
"74","2","I60","","13_60 a 64","1"
"46","1","W74","","02_1 a 9","1"
"82","1","E16","","16_75 a 79","1"
"10","1","V49","","09_40 a 44","1"
"54","2","O06","M","05_20 a 24","1"
"46","1","I69","","15_70 a 74","1"
"66","2","R99","","17_80 y más","84"
"66","1","C15","","17_80 y más","9"
"14","1","C95","","14_65 a 69","2"
"06","2","J98","","09_40 a 44","4"
"86","1","N19","","10_45 a 49","1"
"06","2","R64","","17_80 y más","101"
"26","1","R96","","10_45 a 49","1"
"66","2","E14","","14_65 a 69","16"
"70","1","J43","","16_75 a 79","1"
"02","2","K31","","17_80 y más","1"
"22","1","G20","","17_80 y más","2"
"30","2","I64","","14_65 a 69","14"
"50","2","C92","","11_50 a 54","2"
"66","1","E43","","16_75 a 79","8"
"06","1","B24","","16_75 a 79","2"
"22","1","X70","","12_55 a 59","1"
"66","1","D73","","08_35 a 39","1"
"06","1","J81","","02_1 a 9","2"
"34","1","J84","","16_75 a 79","1"
"02","1","A16","","17_80 y más","2"
"06","2","J81","","13_60 a 64","29"
"26","1","Q03","","03_10 a 14","1"
"26","2","C67","","12_55 a 59","1"
"30","2","C19","","16_75 a 79","1"
"14","2","I60","","05_20 a 24","2"
"30","2","C50","","12_55 a 59","18"
"82","2","X99","","09_40 a 44","1"
"06","2","Q87","","01_Menor de 1 año","1"
"50","2","C56","","15_70 a 74","7"
"90","1","N17","","12_55 a 59","2"
"54","2","K72","","11_50 a 54","1"
"02","1","D68","","16_75 a 79","1"
"58","2","I69","","16_75 a 79","2"
"06","1","G93","","10_45 a 49","1"
"02","2","D47","","16_75 a 79","5"
"26","2","C22","","17_80 y más","1"
"54","1","J18","","10_45 a 49","2"
"70","2","I25","","09_40 a 44","2"
"26","2","Y57","","08_35 a 39","1"
"70","1","E46","","13_60 a 64","1"
"22","2","P28","","01_Menor de 1 año","9"
"06","1","I99","","11_50 a 54","2"
"74","2","J18","","04_15 a 19","1"
"90","1","G80","","05_20 a 24","2"
"78","2","C53","","07_30 a 34","1"
"54","1","G00","","01_Menor de 1 año","2"
"06","1","A09","","01_Menor de 1 año","10"
"90","2","R02","","17_80 y más","1"
"14","1","D32","","11_50 a 54","1"
"82","2","K83","","17_80 y más","4"
"22","1","M31","","15_70 a 74","2"
"74","2","M31","","15_70 a 74","1"
"42","1","I44","","17_80 y más","3"
"62","1","X84","","09_40 a 44","1"
"66","1","C92","","05_20 a 24","1"
"86","1","C60","","17_80 y más","1"
"06","1","A87","","13_60 a 64","1"
"70","1","Y14","","10_45 a 49","1"
"26","1","V43","","06_25 a 29","1"
"42","2","I08","","16_75 a 79","1"
"02","2","D46","","12_55 a 59","2"
"18","1","K72","","12_55 a 59","4"
"74","2","Q25","","01_Menor de 1 año","5"
"22","2","C56","","10_45 a 49","4"
"14","2","G98","","16_75 a 79","2"
"62","2","J69","","03_10 a 14","1"
"90","2","C71","","10_45 a 49","1"
"62","2","F10","","11_50 a 54","1"
"10","2","A41","","13_60 a 64","4"
"18","1","E86","","10_45 a 49","1"
"18","1","G93","","01_Menor de 1 año","1"
"34","1","I21","","17_80 y más","17"
"50","2","E10","","14_65 a 69","5"
"74","1","W54","","02_1 a 9","1"
"86","2","I26","","17_80 y más","5"
"14","1","E87","","16_75 a 79","2"
"10","1","J81","","15_70 a 74","5"
"38","2","C55","","16_75 a 79","3"
"30","1","J96","","13_60 a 64","2"
"54","2","C71","","12_55 a 59","2"
"66","1","Y22","","06_25 a 29","1"
"90","1","X70","","02_1 a 9","1"
"14","2","I50","","11_50 a 54","5"
"06","1","C61","","07_30 a 34","1"
"18","1","A37","","01_Menor de 1 año","4"
"34","2","A41","","17_80 y más","24"
"30","1","J45","","11_50 a 54","1"
"90","2","C71","","17_80 y más","3"
"26","1","J18","","01_Menor de 1 año","2"
"66","1","A19","","12_55 a 59","1"
"06","2","C56","","09_40 a 44","19"
"82","2","E66","","13_60 a 64","8"
"66","1","G12","","01_Menor de 1 año","1"
"14","1","C17","","14_65 a 69","1"
"02","2","D39","","13_60 a 64","1"
"06","2","G03","","08_35 a 39","1"
"86","1","Y34","","13_60 a 64","2"
"86","2","K72","","11_50 a 54","1"
"06","1","C60","","17_80 y más","4"
"70","1","P00","","01_Menor de 1 año","1"
"54","1","I21","","11_50 a 54","11"
"14","2","K74","","10_45 a 49","2"
"06","1","W79","","10_45 a 49","1"
"06","2","J20","","12_55 a 59","1"
"54","2","C34","","17_80 y más","8"
"66","2","K55","","16_75 a 79","3"
"06","2","I60","","05_20 a 24","3"
"74","2","E11","","13_60 a 64","3"
"86","2","D64","","09_40 a 44","1"
"02","2","C80","","14_65 a 69","16"
"06","1","C47","","03_10 a 14","1"
"14","1","I71","","12_55 a 59","7"
"02","1","I42","","12_55 a 59","6"
"22","1","W69","","05_20 a 24","1"
"06","2","J18","","99_Sin especificar","7"
"38","1","C48","","14_65 a 69","1"
"62","1","C25","","13_60 a 64","2"
"82","2","C67","","12_55 a 59","2"
"14","2","N19","","15_70 a 74","14"
"50","1","K85","","17_80 y más","4"
"70","2","E88","","13_60 a 64","1"
"74","1","G30","","17_80 y más","3"
"06","1","C04","","17_80 y más","7"
"30","1","I10","","11_50 a 54","2"
"90","1","J90","","14_65 a 69","1"
"02","1","N17","","04_15 a 19","1"
"66","1","C85","","12_55 a 59","1"
"06","2","A41","","11_50 a 54","66"
"14","2","I49","","15_70 a 74","36"
"06","1","Y19","","11_50 a 54","2"
"06","1","J86","","05_20 a 24","1"
"26","2","C16","","14_65 a 69","1"
"38","1","I61","","02_1 a 9","1"
"06","1","I24","","06_25 a 29","1"
"46","1","J81","","17_80 y más","1"
"54","1","P07","","01_Menor de 1 año","16"
"18","1","K63","","13_60 a 64","1"
"06","1","R00","","13_60 a 64","1"
"90","1","C18","","12_55 a 59","2"
"06","1","K65","","11_50 a 54","8"
"06","2","G03","","16_75 a 79","2"
"66","2","C74","","01_Menor de 1 año","1"
"06","9","J96","","99_Sin especificar","7"
"50","2","C20","","15_70 a 74","2"
"62","1","J98","","17_80 y más","11"
"50","2","C90","","13_60 a 64","2"
"82","1","C43","","13_60 a 64","2"
"82","2","C09","","17_80 y más","2"
"06","2","I64","","08_35 a 39","2"
"14","1","J15","","15_70 a 74","1"
"70","1","I67","","17_80 y más","12"
"34","2","Q00","","01_Menor de 1 año","1"
"10","2","C50","","11_50 a 54","4"
"06","2","W80","","12_55 a 59","1"
"50","2","C26","","15_70 a 74","4"
"99","1","I51","","09_40 a 44","2"
"06","1","V89","","16_75 a 79","8"
"70","2","I34","","16_75 a 79","1"
"06","1","P36","","01_Menor de 1 año","145"
"70","2","Y83","","01_Menor de 1 año","2"
"54","1","V03","","10_45 a 49","2"
"90","1","C25","","13_60 a 64","7"
"14","1","G12","","10_45 a 49","2"
"62","2","R09","","14_65 a 69","1"
"30","1","C02","","14_65 a 69","1"
"70","1","C97","","07_30 a 34","1"
"18","1","C80","","11_50 a 54","3"
"22","1","I74","","13_60 a 64","1"
"10","2","E46","","06_25 a 29","1"
"02","1","X95","","10_45 a 49","3"
"82","1","F03","","14_65 a 69","1"
"26","1","J69","","06_25 a 29","1"
"82","1","F10","","09_40 a 44","2"
"66","2","G20","","16_75 a 79","2"
"14","2","P24","","01_Menor de 1 año","6"
"50","1","C44","","15_70 a 74","1"
"99","2","C50","","12_55 a 59","1"
"54","1","J69","","16_75 a 79","5"
"74","1","J44","","16_75 a 79","1"
"10","2","E14","","17_80 y más","9"
"82","2","L03","","16_75 a 79","1"
"26","2","I61","","13_60 a 64","2"
"02","1","I60","","06_25 a 29","2"
"38","2","I60","","11_50 a 54","2"
"06","1","C16","","09_40 a 44","14"
"54","2","C25","","14_65 a 69","4"
"14","1","C92","","02_1 a 9","1"
"82","2","G09","","11_50 a 54","1"
"66","2","L93","","13_60 a 64","1"
"02","1","C61","","11_50 a 54","1"
"02","1","K55","","14_65 a 69","2"
"38","2","K85","","14_65 a 69","1"
"82","2","I10","","11_50 a 54","3"
"82","2","E66","","05_20 a 24","1"
"14","1","C76","","16_75 a 79","1"
"54","1","C61","","14_65 a 69","15"
"50","1","Y07","","02_1 a 9","1"
"66","1","I42","","08_35 a 39","1"
"14","2","K80","","15_70 a 74","3"
"14","1","K83","","16_75 a 79","6"
"26","1","X99","","06_25 a 29","4"
"14","2","A41","","11_50 a 54","3"
"02","2","M35","","17_80 y más","1"
"06","2","C07","","17_80 y más","5"
"38","2","R98","","12_55 a 59","1"
"02","2","C25","","11_50 a 54","7"
"90","2","V04","","10_45 a 49","2"
"99","1","J93","","13_60 a 64","1"
"26","1","W84","","05_20 a 24","1"
"90","1","Q39","","01_Menor de 1 año","1"
"30","2","J69","","12_55 a 59","1"
"14","1","I62","","17_80 y más","6"
"10","2","K56","","06_25 a 29","1"
"26","1","V43","","04_15 a 19","1"
"78","1","V89","","17_80 y más","1"
"54","2","D43","","10_45 a 49","1"
"86","1","I64","","09_40 a 44","1"
"54","1","L03","","17_80 y más","1"
"30","1","G20","","17_80 y más","4"
"99","1","E14","","11_50 a 54","2"
"90","1","J84","","16_75 a 79","3"
"70","1","V13","","09_40 a 44","1"
"82","2","Y83","","13_60 a 64","7"
"46","2","J18","","10_45 a 49","2"
"54","1","J44","","13_60 a 64","9"
"50","1","V49","","05_20 a 24","2"
"30","1","I49","","14_65 a 69","1"
"66","1","I67","","16_75 a 79","3"
"38","2","D48","","10_45 a 49","1"
"82","2","I40","","01_Menor de 1 año","1"
"06","1","C26","","12_55 a 59","10"
"82","2","I60","","13_60 a 64","6"
"30","1","W74","","04_15 a 19","4"
"42","2","C41","","16_75 a 79","1"
"86","1","R57","","11_50 a 54","2"
"86","1","C44","","11_50 a 54","1"
"06","2","I61","","04_15 a 19","1"
"30","2","G40","","12_55 a 59","1"
"06","2","V89","","04_15 a 19","4"
"26","2","J21","","01_Menor de 1 año","1"
"10","2","I64","","15_70 a 74","4"
"70","1","K83","","14_65 a 69","1"
"82","2","J21","","01_Menor de 1 año","3"
"42","2","I51","","15_70 a 74","2"
"78","1","C26","","16_75 a 79","1"
"22","2","K74","","05_20 a 24","1"
"42","1","D61","","17_80 y más","2"
"99","1","B68","","13_60 a 64","1"
"14","2","C32","","17_80 y más","3"
"78","1","C22","","13_60 a 64","1"
"34","1","J44","","16_75 a 79","6"
"26","2","C76","","14_65 a 69","1"
"26","2","E14","","14_65 a 69","3"
"58","2","K80","","14_65 a 69","1"
"14","1","C67","","09_40 a 44","1"
"90","2","I64","","09_40 a 44","3"
"22","1","E11","","12_55 a 59","2"
"42","1","J96","","11_50 a 54","1"
"70","1","X70","","06_25 a 29","1"
"02","1","C92","","10_45 a 49","1"
"26","1","R96","","09_40 a 44","1"
"90","1","E46","","14_65 a 69","1"
"22","2","E88","","01_Menor de 1 año","1"
"14","2","C23","","15_70 a 74","8"
"02","2","C71","","14_65 a 69","9"
"58","2","G00","","07_30 a 34","1"
"62","2","I70","","16_75 a 79","1"
"22","2","K57","","17_80 y más","1"
"50","1","C83","","17_80 y más","1"
"50","1","B23","","09_40 a 44","1"
"90","1","A41","","03_10 a 14","2"
"18","1","I71","","07_30 a 34","1"
"26","1","R98","","12_55 a 59","2"
"66","1","B57","","09_40 a 44","1"
"18","2","C25","","17_80 y más","12"
"78","1","C92","","11_50 a 54","1"
"06","2","C32","","10_45 a 49","3"
"06","1","N13","","09_40 a 44","1"
"78","2","I85","","17_80 y más","1"
"86","1","N18","","13_60 a 64","3"
"14","2","D38","","16_75 a 79","1"
"66","2","J44","","16_75 a 79","5"
"86","2","E14","","12_55 a 59","4"
"14","1","K85","","17_80 y más","4"
"50","1","C64","","15_70 a 74","2"
"70","2","J84","","13_60 a 64","1"
"06","1","K26","","10_45 a 49","1"
"50","1","I11","","13_60 a 64","10"
"86","2","K46","","17_80 y más","1"
"66","2","C25","","17_80 y más","5"
"62","1","C15","","11_50 a 54","1"
"54","2","C47","","16_75 a 79","1"
"06","1","E11","","07_30 a 34","1"
"54","1","J39","","17_80 y más","1"
"14","1","F17","","12_55 a 59","1"
"82","9","C34","","17_80 y más","1"
"34","1","J86","","01_Menor de 1 año","2"
"66","1","I77","","13_60 a 64","1"
"86","1","V13","","08_35 a 39","1"
"58","1","C32","","14_65 a 69","1"
"34","1","J18","","16_75 a 79","4"
"06","2","C25","","12_55 a 59","49"
"30","2","C74","","02_1 a 9","1"
"82","1","E78","","12_55 a 59","1"
"90","1","I11","","15_70 a 74","5"
"18","1","C17","","17_80 y más","1"
"38","1","K27","","15_70 a 74","2"
"66","2","N17","","17_80 y más","12"
"18","2","G93","","04_15 a 19","1"
"18","2","I10","","10_45 a 49","1"
"18","2","G83","","04_15 a 19","1"
"50","1","F10","","16_75 a 79","2"
"30","1","I60","","12_55 a 59","3"
"22","2","I11","","13_60 a 64","1"
"30","2","I64","","13_60 a 64","10"
"54","1","I38","","07_30 a 34","1"
"02","2","N19","","14_65 a 69","4"
"06","2","N18","","08_35 a 39","6"
"10","1","J44","","17_80 y más","4"
"30","1","C09","","14_65 a 69","1"
"58","1","I64","","13_60 a 64","1"
"22","2","C76","","16_75 a 79","1"
"22","1","A16","","10_45 a 49","2"
"14","9","V89","","99_Sin especificar","1"
"50","1","B20","","09_40 a 44","4"
"66","2","C56","","11_50 a 54","3"
"66","1","I49","","11_50 a 54","1"
"14","1","C92","","06_25 a 29","2"
"82","2","X59","","04_15 a 19","4"
"30","2","D46","","17_80 y más","1"
"54","1","F10","","15_70 a 74","4"
"14","2","N18","","11_50 a 54","2"
"66","1","B21","","06_25 a 29","1"
"18","2","P23","","01_Menor de 1 año","5"
"82","2","X99","","10_45 a 49","2"
"66","2","I49","","13_60 a 64","1"
"22","2","I64","","10_45 a 49","2"
"94","2","C91","","09_40 a 44","1"
"06","1","K92","","06_25 a 29","1"
"54","1","K92","","12_55 a 59","2"
"66","2","J96","","14_65 a 69","2"
"90","2","K85","","14_65 a 69","2"
"74","2","I10","","08_35 a 39","1"
"70","1","B01","","02_1 a 9","1"
"26","2","R98","","15_70 a 74","1"
"66","2","E14","","13_60 a 64","7"
"86","2","Q24","","08_35 a 39","1"
"22","2","C56","","14_65 a 69","1"
"26","1","F10","","16_75 a 79","2"
"90","1","I60","","05_20 a 24","2"
"42","1","C49","","16_75 a 79","1"
"90","2","J18","","10_45 a 49","1"
"90","1","I69","","16_75 a 79","1"
"14","2","K40","","17_80 y más","1"
"34","1","W87","","02_1 a 9","2"
"78","1","I21","","13_60 a 64","2"
"02","2","G58","","17_80 y más","1"
"06","1","K75","","12_55 a 59","2"
"14","1","X59","","04_15 a 19","22"
"30","2","E66","","10_45 a 49","1"
"94","2","I12","","17_80 y más","1"
"62","2","I11","","14_65 a 69","2"
"06","1","G40","","03_10 a 14","3"
"06","2","X47","","05_20 a 24","2"
"34","2","V89","","15_70 a 74","1"
"02","2","C15","","99_Sin especificar","1"
"74","2","K75","","14_65 a 69","1"
"10","1","J18","","11_50 a 54","3"
"38","2","I80","","17_80 y más","2"
"66","2","D69","","17_80 y más","1"
"78","1","I21","","17_80 y más","4"
"02","1","C81","","17_80 y más","1"
"58","1","X31","","16_75 a 79","1"
"99","2","F03","","17_80 y más","2"
"50","1","K72","","12_55 a 59","5"
"86","2","C76","","12_55 a 59","1"
"66","2","E14","","17_80 y más","23"
"30","1","V43","","10_45 a 49","1"
"86","2","R56","","17_80 y más","1"
"02","2","C54","","16_75 a 79","10"
"70","2","E14","","11_50 a 54","1"
"02","2","M05","","17_80 y más","1"
"18","1","D43","","10_45 a 49","1"
"30","2","P96","","01_Menor de 1 año","1"
"06","1","W84","","15_70 a 74","2"
"26","1","C16","","08_35 a 39","1"
"30","1","I11","","16_75 a 79","6"
"34","1","N18","","16_75 a 79","1"
"18","2","C34","","10_45 a 49","1"
"30","1","C43","","17_80 y más","2"
"14","2","J96","","05_20 a 24","2"
"06","2","G82","","03_10 a 14","1"
