"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"46","2","K74","","17_80 y más","2"
"66","2","J81","","15_70 a 74","3"
"06","1","J44","","02_1 a 9","4"
"18","1","W74","","99_Sin especificar","2"
"10","1","A41","","12_55 a 59","1"
"22","2","C51","","17_80 y más","1"
"50","1","I10","","17_80 y más","14"
"86","1","J81","","17_80 y más","8"
"06","1","R29","","17_80 y más","1"
"30","1","B37","","01_Menor de 1 año","1"
"54","2","C23","","12_55 a 59","1"
"58","2","W06","","17_80 y más","2"
"62","2","K85","","08_35 a 39","1"
"58","1","C16","","13_60 a 64","7"
"82","1","C67","","12_55 a 59","6"
"14","1","V64","","06_25 a 29","3"
"99","1","V09","","07_30 a 34","1"
"99","1","K92","","11_50 a 54","1"
"74","2","C85","","12_55 a 59","1"
"26","1","I21","","14_65 a 69","11"
"54","1","X59","","02_1 a 9","5"
"58","1","G37","","12_55 a 59","1"
"18","1","C26","","16_75 a 79","2"
"22","2","A16","","14_65 a 69","2"
"90","1","V48","","04_15 a 19","1"
"02","1","Y21","","06_25 a 29","1"
"30","1","C34","","14_65 a 69","38"
"06","1","I61","","14_65 a 69","154"
"42","1","C76","","13_60 a 64","1"
"14","2","K26","","14_65 a 69","1"
"90","1","C44","","08_35 a 39","1"
"06","2","V41","","17_80 y más","1"
"14","1","I21","","12_55 a 59","84"
"46","1","J44","","17_80 y más","2"
"18","1","I50","","15_70 a 74","19"
"10","1","W74","","16_75 a 79","1"
"50","2","C55","","15_70 a 74","7"
"66","2","W20","","06_25 a 29","1"
"26","1","Y09","","05_20 a 24","1"
"38","2","C91","","12_55 a 59","1"
"02","2","C48","","15_70 a 74","4"
"66","1","E43","","13_60 a 64","3"
"50","2","E86","","13_60 a 64","1"
"06","2","C76","","10_45 a 49","1"
"10","1","I21","","09_40 a 44","1"
"50","1","V03","","06_25 a 29","4"
"30","2","K83","","17_80 y más","1"
"98","1","J96","","15_70 a 74","1"
"18","1","X70","","06_25 a 29","6"
"90","2","C16","","06_25 a 29","1"
"86","2","R09","","13_60 a 64","1"
"26","2","K55","","12_55 a 59","1"
"30","1","I71","","09_40 a 44","1"
"18","2","D43","","09_40 a 44","1"
"10","1","I61","","17_80 y más","2"
"10","1","E14","","17_80 y más","4"
"10","2","J81","","16_75 a 79","3"
"18","2","C17","","14_65 a 69","1"
"14","2","C24","","13_60 a 64","8"
"06","2","W80","","11_50 a 54","1"
"22","2","C71","","04_15 a 19","1"
"50","1","A09","","13_60 a 64","1"
"74","1","J18","","17_80 y más","48"
"62","2","A09","","14_65 a 69","1"
"58","1","K29","","14_65 a 69","1"
"26","2","O14","M","06_25 a 29","1"
"06","1","K90","","13_60 a 64","1"
"02","2","C25","","04_15 a 19","1"
"74","1","I74","","14_65 a 69","1"
"82","2","I74","","11_50 a 54","1"
"26","2","C26","","17_80 y más","1"
"02","2","I95","","17_80 y más","9"
"06","1","G04","","12_55 a 59","3"
"18","2","I10","","16_75 a 79","13"
"18","1","I12","","14_65 a 69","1"
"62","2","I99","","17_80 y más","2"
"66","1","V12","","11_50 a 54","1"
"82","2","V09","","03_10 a 14","2"
"82","2","K40","","14_65 a 69","1"
"78","2","C56","","11_50 a 54","1"
"22","2","I63","","11_50 a 54","1"
"14","1","R96","","17_80 y más","9"
"06","1","K70","","14_65 a 69","6"
"38","1","C49","","05_20 a 24","1"
"70","2","J98","","13_60 a 64","3"
"90","1","E43","","02_1 a 9","2"
"18","1","C18","","14_65 a 69","7"
"10","1","V59","","14_65 a 69","1"
"82","2","J96","","16_75 a 79","28"
"42","2","C24","","17_80 y más","2"
"06","1","M72","","13_60 a 64","2"
"02","2","B58","","02_1 a 9","1"
"74","1","X59","","12_55 a 59","1"
"54","1","C41","","15_70 a 74","1"
"94","2","J18","","11_50 a 54","1"
"99","1","I25","","11_50 a 54","1"
"02","1","C95","","13_60 a 64","2"
"99","1","F10","","99_Sin especificar","1"
"86","2","E43","","17_80 y más","3"
"06","2","M34","","12_55 a 59","1"
"34","2","C50","","13_60 a 64","5"
"02","2","G12","","15_70 a 74","6"
"58","2","C23","","17_80 y más","1"
"02","1","G40","","16_75 a 79","2"
"58","2","R96","","16_75 a 79","1"
"66","2","I50","","07_30 a 34","1"
"14","1","A41","","15_70 a 74","23"
"30","2","C15","","16_75 a 79","3"
"58","2","I64","","14_65 a 69","1"
"02","1","I48","","14_65 a 69","1"
"62","1","R99","","07_30 a 34","2"
"38","1","I42","","16_75 a 79","6"
"82","2","A96","","14_65 a 69","1"
"02","1","K85","","13_60 a 64","2"
"74","1","D61","","17_80 y más","2"
"06","2","C05","","15_70 a 74","1"
"82","2","G12","","15_70 a 74","1"
"02","1","I31","","08_35 a 39","1"
"02","1","K72","","16_75 a 79","5"
"02","1","I25","","07_30 a 34","1"
"50","2","E14","","15_70 a 74","35"
"98","1","R99","","14_65 a 69","1"
"50","2","C85","","16_75 a 79","2"
"74","1","Q25","","01_Menor de 1 año","2"
"06","1","B20","","11_50 a 54","10"
"58","2","W78","","10_45 a 49","1"
"34","2","I50","","11_50 a 54","4"
"82","2","A41","","11_50 a 54","2"
"30","1","Q90","","02_1 a 9","1"
"06","1","I99","","13_60 a 64","6"
"70","1","E14","","15_70 a 74","17"
"22","1","E10","","15_70 a 74","2"
"06","1","I74","","15_70 a 74","5"
"34","2","A16","","13_60 a 64","1"
"18","2","A16","","08_35 a 39","1"
"90","2","K41","","13_60 a 64","1"
"14","1","I10","","12_55 a 59","2"
"82","1","N19","","10_45 a 49","1"
"02","2","X84","","11_50 a 54","2"
"18","2","J44","","10_45 a 49","1"
"38","2","P28","","01_Menor de 1 año","2"
"18","1","B41","","13_60 a 64","1"
"90","2","W20","","05_20 a 24","2"
"38","2","W13","","03_10 a 14","1"
"62","1","I67","","13_60 a 64","1"
"14","1","K55","","12_55 a 59","1"
"06","1","I30","","07_30 a 34","1"
"50","2","N39","","13_60 a 64","2"
"38","1","Y21","","08_35 a 39","2"
"54","2","C38","","17_80 y más","1"
"50","1","C76","","15_70 a 74","2"
"50","1","C85","","07_30 a 34","2"
"02","2","I61","","08_35 a 39","1"
"06","2","X95","","17_80 y más","1"
"22","2","K92","","12_55 a 59","2"
"14","1","I20","","14_65 a 69","2"
"74","1","V28","","07_30 a 34","1"
"50","1","V14","","14_65 a 69","2"
"14","1","V49","","05_20 a 24","6"
"54","1","K56","","17_80 y más","4"
"06","2","G04","","16_75 a 79","1"
"14","1","I10","","16_75 a 79","12"
"62","1","C48","","14_65 a 69","1"
"78","1","V53","","08_35 a 39","1"
"30","1","R04","","13_60 a 64","1"
"06","2","V84","","02_1 a 9","1"
"94","2","K80","","17_80 y más","1"
"30","2","I49","","11_50 a 54","1"
"34","1","Y83","","17_80 y más","1"
"70","2","F05","","16_75 a 79","1"
"30","1","I10","","17_80 y más","14"
"70","1","J90","","12_55 a 59","1"
"70","1","X47","","01_Menor de 1 año","1"
"98","1","X70","","05_20 a 24","2"
"86","1","E86","","14_65 a 69","1"
"26","1","E78","","12_55 a 59","1"
"82","1","Y09","","08_35 a 39","1"
"86","1","I61","","99_Sin especificar","1"
"82","2","J86","","16_75 a 79","1"
"82","1","R56","","13_60 a 64","1"
"42","1","N40","","15_70 a 74","1"
"34","2","P07","","01_Menor de 1 año","4"
"82","1","V13","","12_55 a 59","2"
"90","2","N10","","17_80 y más","1"
"50","1","D48","","17_80 y más","4"
"66","1","C61","","17_80 y más","33"
"62","1","C49","","10_45 a 49","1"
"78","2","G40","","07_30 a 34","1"
"70","1","Q25","","01_Menor de 1 año","1"
"38","1","Q61","","15_70 a 74","1"
"66","1","C92","","12_55 a 59","2"
"06","2","C51","","14_65 a 69","4"
"90","2","V80","","15_70 a 74","1"
"46","2","I49","","17_80 y más","7"
"86","2","I11","","17_80 y más","13"
"06","2","E10","","02_1 a 9","1"
"54","1","E86","","14_65 a 69","1"
"86","1","A41","","14_65 a 69","12"
"14","1","I33","","06_25 a 29","1"
"02","1","K74","","14_65 a 69","6"
"90","1","C71","","12_55 a 59","3"
"34","1","V51","","17_80 y más","1"
"14","2","M06","","12_55 a 59","1"
"02","1","I24","","17_80 y más","19"
"30","1","I20","","16_75 a 79","1"
"26","1","V89","","05_20 a 24","1"
"06","1","N17","","06_25 a 29","1"
"02","2","L89","","16_75 a 79","1"
"86","2","E43","","02_1 a 9","1"
"90","1","E14","","05_20 a 24","1"
"06","1","J21","","01_Menor de 1 año","26"
"06","1","K72","","99_Sin especificar","1"
"10","1","I50","","14_65 a 69","10"
"82","1","C11","","15_70 a 74","1"
"02","2","C71","","07_30 a 34","2"
"02","2","Q90","","01_Menor de 1 año","2"
"74","2","V23","","10_45 a 49","1"
"82","2","W13","","13_60 a 64","1"
"50","2","C25","","08_35 a 39","2"
"82","2","K55","","11_50 a 54","2"
"06","1","E66","","09_40 a 44","2"
"90","1","C50","","17_80 y más","1"
"66","2","K92","","11_50 a 54","3"
"54","2","C49","","13_60 a 64","1"
"06","2","C34","","12_55 a 59","105"
"14","1","R95","","01_Menor de 1 año","12"
"34","2","J98","","02_1 a 9","1"
"62","1","I49","","13_60 a 64","2"
"99","1","P36","","01_Menor de 1 año","1"
"74","1","I26","","14_65 a 69","1"
"54","2","C22","","16_75 a 79","1"
"58","1","I67","","16_75 a 79","1"
"82","1","R09","","16_75 a 79","1"
"30","1","W69","","04_15 a 19","1"
"54","1","Y09","","13_60 a 64","2"
"18","2","J18","","05_20 a 24","1"
"14","1","P01","","01_Menor de 1 año","1"
"06","1","I35","","14_65 a 69","10"
"06","1","G11","","05_20 a 24","1"
"18","1","C62","","06_25 a 29","1"
"34","1","X74","","05_20 a 24","1"
"66","1","F10","","11_50 a 54","7"
"06","1","D43","","03_10 a 14","3"
"14","1","X70","","13_60 a 64","13"
"90","1","I67","","14_65 a 69","1"
"06","1","C61","","14_65 a 69","120"
"30","1","X59","","16_75 a 79","4"
"82","2","K81","","03_10 a 14","1"
"38","1","W30","","03_10 a 14","1"
"06","2","C43","","12_55 a 59","4"
"18","1","I31","","15_70 a 74","1"
"18","1","K46","","14_65 a 69","1"
"90","1","G30","","17_80 y más","10"
"18","1","J86","","13_60 a 64","1"
"90","1","L90","","99_Sin especificar","1"
"82","1","Y83","","16_75 a 79","18"
"02","1","Y26","","13_60 a 64","2"
"06","2","I31","","16_75 a 79","1"
"46","2","N39","","15_70 a 74","1"
"14","1","A05","","11_50 a 54","1"
"70","2","J22","","17_80 y más","1"
"50","1","K74","","12_55 a 59","13"
"82","2","X59","","16_75 a 79","21"
"22","1","Y34","","12_55 a 59","1"
"58","1","X93","","13_60 a 64","1"
"86","2","K76","","14_65 a 69","1"
"22","2","C26","","14_65 a 69","1"
"06","1","C49","","11_50 a 54","4"
"34","2","C25","","11_50 a 54","1"
"70","1","E11","","16_75 a 79","5"
"74","1","I63","","14_65 a 69","1"
"06","2","D69","","03_10 a 14","1"
"46","2","N17","","15_70 a 74","1"
"70","1","C93","","13_60 a 64","1"
"54","1","C15","","16_75 a 79","4"
"74","2","C95","","07_30 a 34","1"
"70","2","N17","","16_75 a 79","3"
"86","1","E88","","17_80 y más","3"
"86","2","C92","","09_40 a 44","1"
"14","1","C41","","07_30 a 34","1"
"14","2","E11","","15_70 a 74","7"
"30","1","Q90","","01_Menor de 1 año","3"
"90","2","L90","","17_80 y más","5"
"06","1","D58","","11_50 a 54","1"
"26","2","C21","","15_70 a 74","1"
"02","2","C76","","10_45 a 49","1"
"90","2","K55","","15_70 a 74","3"
"30","1","R98","","15_70 a 74","2"
"62","1","I21","","10_45 a 49","3"
"18","2","I50","","15_70 a 74","18"
"66","2","I50","","15_70 a 74","21"
"02","2","K85","","13_60 a 64","2"
"70","1","I21","","10_45 a 49","5"
"34","1","K63","","16_75 a 79","1"
"90","2","V49","","11_50 a 54","2"
"02","2","X70","","10_45 a 49","1"
"99","1","X31","","09_40 a 44","1"
"62","1","E10","","17_80 y más","1"
"06","1","I50","","11_50 a 54","266"
"46","1","I49","","17_80 y más","5"
"82","1","I12","","14_65 a 69","1"
"70","2","W78","","01_Menor de 1 año","1"
"30","1","C02","","12_55 a 59","1"
"54","2","J18","","04_15 a 19","2"
"38","1","J81","","13_60 a 64","3"
"14","1","G80","","08_35 a 39","2"
"46","1","I26","","12_55 a 59","1"
"90","2","V03","","04_15 a 19","1"
"90","1","C15","","99_Sin especificar","1"
"02","1","C81","","09_40 a 44","1"
"70","1","C61","","16_75 a 79","17"
"70","2","J84","","17_80 y más","7"
"06","2","C18","","07_30 a 34","2"
"14","2","I31","","15_70 a 74","1"
"14","1","D18","","13_60 a 64","1"
"26","1","I22","","12_55 a 59","1"
"22","2","B19","","02_1 a 9","1"
"74","2","I08","","04_15 a 19","1"
"54","1","C49","","03_10 a 14","1"
"10","2","X70","","05_20 a 24","1"
"22","2","K65","","11_50 a 54","2"
"18","1","R99","","03_10 a 14","1"
"26","1","J69","","16_75 a 79","4"
"06","2","W87","","10_45 a 49","1"
"50","1","N39","","11_50 a 54","1"
"30","1","C26","","16_75 a 79","2"
"06","2","C76","","07_30 a 34","2"
"06","2","C91","","11_50 a 54","1"
"54","2","K83","","17_80 y más","6"
"82","1","X70","","17_80 y más","4"
"22","1","I20","","14_65 a 69","3"
"06","2","N39","","17_80 y más","187"
"38","1","Q43","","02_1 a 9","1"
"90","2","J98","","01_Menor de 1 año","1"
"46","2","C24","","12_55 a 59","1"
"10","2","V14","","07_30 a 34","1"
"26","1","K70","","15_70 a 74","1"
"82","1","X91","","12_55 a 59","2"
"18","1","R64","","15_70 a 74","1"
"50","2","I25","","14_65 a 69","6"
"06","2","C20","","17_80 y más","45"
"58","1","K70","","09_40 a 44","2"
"34","1","C22","","16_75 a 79","1"
"14","2","E10","","13_60 a 64","4"
"70","2","K74","","12_55 a 59","3"
"78","2","C18","","17_80 y más","3"
"50","2","X74","","14_65 a 69","1"
"82","1","W13","","16_75 a 79","1"
"34","1","Y83","","10_45 a 49","1"
"62","2","C50","","13_60 a 64","6"
"54","1","R10","","17_80 y más","1"
"06","2","J46","","16_75 a 79","1"
"70","2","I21","","17_80 y más","26"
"90","2","G98","","02_1 a 9","1"
"82","1","I95","","12_55 a 59","1"
"06","2","C93","","13_60 a 64","1"
"90","1","I64","","06_25 a 29","3"
"18","2","G03","","06_25 a 29","1"
"26","1","F10","","13_60 a 64","5"
"14","2","C22","","14_65 a 69","7"
"46","1","N17","","11_50 a 54","1"
"02","1","E10","","09_40 a 44","1"
"02","2","G41","","06_25 a 29","1"
"94","1","J43","","14_65 a 69","2"
"26","1","I51","","17_80 y más","2"
"02","1","X95","","04_15 a 19","7"
"06","2","D68","","13_60 a 64","2"
"90","1","N19","","14_65 a 69","5"
"38","1","V09","","15_70 a 74","3"
"06","2","B16","","12_55 a 59","1"
"82","1","D64","","17_80 y más","2"
"70","2","I11","","17_80 y más","26"
"74","1","C15","","12_55 a 59","2"
"06","1","B17","","11_50 a 54","5"
"90","2","K92","","16_75 a 79","7"
"10","1","K65","","08_35 a 39","1"
"42","1","F10","","10_45 a 49","4"
"34","2","G96","","02_1 a 9","1"
"06","1","V29","","07_30 a 34","2"
"06","1","V48","","03_10 a 14","1"
"30","2","G04","","12_55 a 59","1"
"50","1","C04","","13_60 a 64","2"
"50","1","J69","","16_75 a 79","11"
"06","1","G04","","16_75 a 79","2"
"06","2","J18","","04_15 a 19","14"
"14","2","R57","","02_1 a 9","1"
"78","1","X84","","07_30 a 34","1"
"74","1","X09","","09_40 a 44","1"
"02","2","I33","","10_45 a 49","1"
"06","2","B39","","09_40 a 44","1"
"78","1","X74","","07_30 a 34","1"
"62","1","N42","","17_80 y más","1"
"26","1","C91","","04_15 a 19","2"
"50","1","X05","","02_1 a 9","1"
"02","2","C18","","11_50 a 54","11"
"30","1","B23","","07_30 a 34","2"
"06","2","C55","","08_35 a 39","28"
"14","2","G31","","13_60 a 64","1"
"06","2","I82","","11_50 a 54","1"
"34","2","G93","","09_40 a 44","2"
"34","1","E86","","02_1 a 9","1"
"54","2","R99","","12_55 a 59","7"
"10","1","N19","","15_70 a 74","1"
"22","1","J69","","15_70 a 74","2"
"74","1","V49","","08_35 a 39","1"
"90","1","X95","","11_50 a 54","1"
"34","2","C18","","15_70 a 74","3"
"46","1","J18","","13_60 a 64","1"
"02","2","C02","","11_50 a 54","2"
"18","2","K81","","15_70 a 74","1"
"46","2","N19","","12_55 a 59","1"
"90","1","C81","","02_1 a 9","1"
"82","1","I31","","13_60 a 64","1"
"82","2","D48","","16_75 a 79","1"
"02","2","K57","","14_65 a 69","1"
"26","1","J81","","17_80 y más","2"
"14","1","Y20","","04_15 a 19","2"
"06","1","I42","","14_65 a 69","53"
"82","1","C32","","12_55 a 59","9"
"14","1","I50","","13_60 a 64","33"
"62","2","C50","","11_50 a 54","1"
"18","1","I61","","09_40 a 44","3"
"82","2","C92","","05_20 a 24","1"
"58","2","C15","","17_80 y más","1"
"06","2","O23","M","04_15 a 19","1"
"10","1","C62","","16_75 a 79","1"
"26","1","I26","","14_65 a 69","1"
"38","2","C34","","16_75 a 79","6"
"18","2","D47","","12_55 a 59","1"
"30","2","X59","","09_40 a 44","1"
"14","2","J18","","01_Menor de 1 año","6"
"38","2","I61","","07_30 a 34","1"
"02","2","I24","","17_80 y más","26"
"62","1","X95","","11_50 a 54","1"
"06","2","O99","M","07_30 a 34","2"
"06","1","C17","","16_75 a 79","1"
"18","1","C90","","11_50 a 54","1"
"90","1","K74","","14_65 a 69","6"
"14","1","G80","","04_15 a 19","4"
"38","1","W23","","02_1 a 9","1"
"14","1","G40","","02_1 a 9","1"
"38","1","C23","","16_75 a 79","1"
"74","2","C80","","17_80 y más","4"
"70","2","Q25","","01_Menor de 1 año","1"
"99","1","I38","","13_60 a 64","1"
"99","1","C67","","15_70 a 74","1"
"30","1","J38","","13_60 a 64","1"
"22","2","I21","","12_55 a 59","2"
"90","2","C53","","11_50 a 54","8"
"50","2","C53","","10_45 a 49","4"
"82","1","C07","","15_70 a 74","1"
"42","2","I60","","12_55 a 59","1"
"74","2","V14","","05_20 a 24","1"
"06","2","C72","","11_50 a 54","1"
"26","2","W79","","01_Menor de 1 año","1"
"06","2","C91","","13_60 a 64","2"
"54","1","J18","","06_25 a 29","2"
"74","2","I11","","11_50 a 54","1"
"82","2","D18","","02_1 a 9","1"
"06","2","E05","","14_65 a 69","1"
"94","2","V49","","09_40 a 44","1"
"82","2","K80","","13_60 a 64","1"
"82","1","X91","","16_75 a 79","1"
"30","2","R99","","16_75 a 79","51"
"94","2","Q24","","01_Menor de 1 año","2"
"22","2","K56","","15_70 a 74","1"
"14","2","Y33","","12_55 a 59","1"
"02","2","A17","","15_70 a 74","1"
"26","2","I48","","16_75 a 79","1"
"54","1","C16","","16_75 a 79","7"
"22","1","I47","","09_40 a 44","1"
"82","2","C15","","13_60 a 64","5"
"14","2","C90","","11_50 a 54","1"
"06","1","V05","","13_60 a 64","7"
"02","2","C51","","12_55 a 59","1"
"10","2","K72","","10_45 a 49","1"
"90","2","E14","","14_65 a 69","19"
"06","1","K92","","02_1 a 9","1"
"86","2","I61","","11_50 a 54","3"
"46","1","N18","","12_55 a 59","1"
"10","1","X70","","11_50 a 54","1"
"10","1","I67","","17_80 y más","2"
"78","1","P29","","01_Menor de 1 año","1"
"06","2","D58","","11_50 a 54","1"
"14","1","C74","","03_10 a 14","1"
"06","2","I35","","14_65 a 69","1"
"38","1","W84","","07_30 a 34","1"
"06","1","C48","","13_60 a 64","2"
"86","1","J22","","99_Sin especificar","1"
"06","1","I72","","12_55 a 59","1"
"22","1","I50","","13_60 a 64","8"
"06","2","V09","","08_35 a 39","1"
"70","2","C24","","16_75 a 79","3"
"10","1","R96","","17_80 y más","1"
"50","2","I42","","16_75 a 79","13"
"06","1","C97","","16_75 a 79","6"
"86","2","E88","","17_80 y más","7"
"10","2","P22","","01_Menor de 1 año","7"
"82","2","A15","","01_Menor de 1 año","1"
"90","1","I35","","13_60 a 64","2"
"02","2","I60","","11_50 a 54","8"
"22","2","L08","","16_75 a 79","1"
"82","2","I48","","11_50 a 54","2"
"06","1","D38","","16_75 a 79","11"
"54","1","X95","","10_45 a 49","2"
"66","2","D65","","17_80 y más","1"
"82","9","I10","","16_75 a 79","1"
"02","2","G00","","16_75 a 79","1"
"22","2","C44","","14_65 a 69","1"
"90","1","Y88","","02_1 a 9","1"
"06","1","K46","","11_50 a 54","1"
"90","1","K56","","10_45 a 49","1"
"06","2","W87","","07_30 a 34","1"
"50","2","X59","","17_80 y más","17"
"86","1","P23","","01_Menor de 1 año","2"
"06","2","C80","","07_30 a 34","8"
"62","1","I51","","17_80 y más","3"
"58","2","M32","","11_50 a 54","1"
"99","2","I50","","08_35 a 39","1"
"22","2","C83","","02_1 a 9","1"
"22","2","C16","","17_80 y más","1"
"50","1","A49","","16_75 a 79","1"
"66","2","C53","","14_65 a 69","10"
"54","2","C55","","11_50 a 54","8"
"66","1","C32","","11_50 a 54","3"
"06","1","R06","","16_75 a 79","1"
"70","1","I64","","14_65 a 69","8"
"06","2","J96","","13_60 a 64","178"
"06","2","R09","","09_40 a 44","1"
"06","2","I50","","16_75 a 79","1200"
"14","2","C55","","11_50 a 54","7"
"82","2","I60","","11_50 a 54","4"
"02","1","I25","","17_80 y más","125"
"82","2","C80","","11_50 a 54","10"
"06","2","I27","","10_45 a 49","1"
"06","1","R63","","17_80 y más","1"
"90","2","A16","","05_20 a 24","1"
"82","2","K74","","14_65 a 69","3"
"82","2","J84","","14_65 a 69","3"
"02","2","C85","","12_55 a 59","3"
"98","2","K25","","14_65 a 69","1"
"06","1","R09","","11_50 a 54","2"
"90","2","C34","","12_55 a 59","3"
"82","2","E11","","15_70 a 74","6"
"50","2","I51","","17_80 y más","4"
"54","2","I20","","17_80 y más","1"
"90","1","B23","","07_30 a 34","2"
"82","1","I20","","14_65 a 69","4"
"02","1","I60","","12_55 a 59","9"
"26","1","K76","","15_70 a 74","2"
"02","2","R96","","14_65 a 69","1"
"26","1","A41","","03_10 a 14","1"
"14","1","X59","","11_50 a 54","22"
"02","1","V49","","04_15 a 19","4"
"06","2","C37","","12_55 a 59","1"
"18","1","J69","","11_50 a 54","2"
"90","1","K55","","09_40 a 44","1"
"02","1","R57","","99_Sin especificar","1"
"06","1","J44","","08_35 a 39","2"
"82","1","W69","","06_25 a 29","1"
"86","1","J96","","09_40 a 44","1"
"02","1","P07","","01_Menor de 1 año","64"
"38","1","G80","","02_1 a 9","1"
"46","1","I61","","15_70 a 74","1"
"82","2","C64","","15_70 a 74","5"
"90","2","W79","","08_35 a 39","1"
"38","2","G03","","13_60 a 64","1"
"46","2","K92","","11_50 a 54","1"
"86","1","C32","","13_60 a 64","4"
"06","1","I35","","06_25 a 29","1"
"86","2","I64","","16_75 a 79","14"
"30","2","I51","","12_55 a 59","2"
"10","2","C56","","14_65 a 69","1"
"90","1","I42","","08_35 a 39","1"
"02","2","C67","","16_75 a 79","14"
"90","2","I51","","02_1 a 9","1"
"22","1","D43","","17_80 y más","1"
"06","2","M88","","17_80 y más","3"
"50","1","V23","","04_15 a 19","2"
"06","1","C45","","16_75 a 79","5"
"66","2","M00","","17_80 y más","1"
"14","2","C92","","16_75 a 79","6"
"82","2","C57","","14_65 a 69","3"
"22","1","C34","","16_75 a 79","17"
"14","1","I99","","14_65 a 69","3"
"22","1","I61","","16_75 a 79","4"
"10","1","C83","","02_1 a 9","1"
"50","1","C85","","15_70 a 74","3"
"06","1","Y33","","15_70 a 74","2"
"06","1","G30","","17_80 y más","56"
"54","1","C61","","99_Sin especificar","1"
"82","1","J18","","12_55 a 59","16"
"18","1","X09","","05_20 a 24","2"
"90","1","J81","","11_50 a 54","1"
"90","2","J69","","09_40 a 44","1"
"14","1","K70","","10_45 a 49","7"
"22","2","C56","","17_80 y más","1"
"99","1","J81","","13_60 a 64","1"
"58","2","C34","","16_75 a 79","1"
"18","1","G03","","12_55 a 59","2"
"66","1","C92","","02_1 a 9","2"
"66","1","I63","","16_75 a 79","1"
"82","1","R99","","06_25 a 29","10"
"62","2","J84","","15_70 a 74","2"
"82","2","I85","","17_80 y más","1"
"34","2","C78","","15_70 a 74","1"
"14","1","B57","","10_45 a 49","1"
"22","1","X99","","11_50 a 54","6"
"82","1","I49","","11_50 a 54","2"
"34","2","A41","","02_1 a 9","4"
"42","1","K25","","17_80 y más","1"
"14","1","L02","","17_80 y más","1"
"10","2","C50","","16_75 a 79","3"
"14","2","R96","","11_50 a 54","1"
"22","1","V09","","11_50 a 54","1"
"86","1","J98","","14_65 a 69","1"
"82","1","I64","","17_80 y más","218"
"02","2","C95","","13_60 a 64","1"
"14","2","K71","","15_70 a 74","1"
"70","2","K25","","17_80 y más","2"
"50","1","N10","","17_80 y más","1"
"34","2","D48","","04_15 a 19","1"
"26","1","C15","","15_70 a 74","4"
"99","2","J98","","11_50 a 54","1"
"06","2","N82","","16_75 a 79","1"
"70","1","J69","","15_70 a 74","7"
"34","2","I27","","15_70 a 74","1"
"54","2","I42","","11_50 a 54","1"
"10","1","R99","","12_55 a 59","15"
"06","2","C34","","14_65 a 69","97"
"06","2","Q07","","01_Menor de 1 año","2"
"38","1","I69","","16_75 a 79","4"
"42","2","G40","","16_75 a 79","1"
"06","1","C78","","12_55 a 59","8"
"99","1","V09","","13_60 a 64","1"
"18","2","C91","","09_40 a 44","1"
"14","2","B57","","11_50 a 54","1"
"30","1","I61","","06_25 a 29","1"
"14","1","J15","","01_Menor de 1 año","1"
"14","2","K65","","12_55 a 59","3"
"70","1","K70","","10_45 a 49","1"
"18","2","I64","","15_70 a 74","14"
"90","2","Y83","","15_70 a 74","2"
"30","1","V84","","13_60 a 64","1"
"90","2","I21","","12_55 a 59","4"
"02","2","I35","","13_60 a 64","1"
"50","2","I42","","05_20 a 24","1"
"30","1","I08","","16_75 a 79","1"
"38","1","Y83","","17_80 y más","1"
"70","1","K56","","14_65 a 69","1"
"02","1","B39","","13_60 a 64","1"
"30","1","J21","","17_80 y más","1"
"06","2","V49","","99_Sin especificar","1"
"66","2","V56","","17_80 y más","1"
"70","2","D39","","08_35 a 39","1"
"90","2","C71","","16_75 a 79","3"
"14","2","K72","","16_75 a 79","4"
"82","2","J18","","15_70 a 74","35"
"22","1","C62","","07_30 a 34","3"
"02","2","X99","","15_70 a 74","1"
"70","2","I27","","17_80 y más","3"
"62","2","M32","","10_45 a 49","1"
"14","1","N39","","16_75 a 79","13"
"06","2","R17","","17_80 y más","1"
"82","2","R96","","02_1 a 9","1"
"30","1","X74","","14_65 a 69","1"
"58","1","W19","","10_45 a 49","1"
"54","2","C64","","11_50 a 54","2"
"70","2","C71","","16_75 a 79","2"
"06","2","K65","","06_25 a 29","2"
"30","1","V89","","08_35 a 39","2"
"82","2","Y24","","16_75 a 79","1"
"06","1","X92","","12_55 a 59","1"
"18","1","C71","","15_70 a 74","2"
"50","2","K62","","15_70 a 74","1"
"30","2","J84","","17_80 y más","3"
"30","1","A09","","17_80 y más","3"
"54","1","V03","","03_10 a 14","3"
"62","1","J84","","10_45 a 49","1"
"02","1","C62","","08_35 a 39","1"
"06","2","D69","","13_60 a 64","3"
"66","1","J69","","16_75 a 79","2"
"02","1","I61","","10_45 a 49","6"
"02","2","N39","","14_65 a 69","7"
"58","2","C54","","11_50 a 54","1"
"06","1","R02","","13_60 a 64","2"
"38","2","C73","","12_55 a 59","1"
"62","1","C15","","13_60 a 64","2"
"18","2","E11","","17_80 y más","8"
"18","1","E86","","16_75 a 79","4"
"02","2","N17","","13_60 a 64","4"
"38","2","C23","","12_55 a 59","1"
"54","1","C22","","13_60 a 64","1"
"50","1","D67","","07_30 a 34","1"
"74","1","C92","","14_65 a 69","1"
"42","1","I21","","13_60 a 64","13"
