age,anio_def,pred_resp,pred_circ,pred_diabetes,pred_alzheimer,pred_metabolic,pred_anemia,covid_sum.x,covid_sq_sum.x,excess_total,cause,excess_resp,excess_circ,excess_diabetes,excess_alzheimer,excess_metabolic,excess_anemia,covid_sum.y,covid_sq_sum.y,pred_sum,covid_sum,covid_sq_sum,coef,se,attributable,se_attrib,lower95,upper95
02.de 20 a 39 anios,2024,1040.379915250863,1337.1919235929422,144.3690532803766,1.7301218102841402,41.7151592035176,21.338168993504397,30,152,8.661831006495603,anemia,296.620084749137,317.80807640705774,9.63094671962341,-0.7301218102841404,3.284840796482399,8.661831006495603,30,152,21.338168993504397,30,152,NA,0.170334394668644,NA,2.100023455365266,NA,NA
03.de 40 a 49 anios,2015,1212.1774382449987,2568.5816355042953,307.0506584227579,1.1870515145209715,31.8525489729794,21.96045301863797,0,0,-166.17743824499865,resp,-166.17743824499865,-37.58163550429518,-31.050658422757937,-0.18705151452097135,-10.852548972979399,6.0395469813620295,0,0,1212.1774382449987,0,0,2.54163408270717,2.41042657792104,0,0,0,0
03.de 40 a 49 anios,2015,1212.1774382449987,2568.5816355042953,307.0506584227579,1.1870515145209715,31.8525489729794,21.96045301863797,0,0,-37.58163550429518,circ,-166.17743824499865,-37.58163550429518,-31.050658422757937,-0.18705151452097135,-10.852548972979399,6.0395469813620295,0,0,2568.5816355042953,0,0,3.56881098735653,3.65210086974161,0,0,0,0
03.de 40 a 49 anios,2015,1212.1774382449987,2568.5816355042953,307.0506584227579,1.1870515145209715,31.8525489729794,21.96045301863797,0,0,-31.050658422757937,diabetes,-166.17743824499865,-37.58163550429518,-31.050658422757937,-0.18705151452097135,-10.852548972979399,6.0395469813620295,0,0,307.0506584227579,0,0,1.32629378767688,0.493386498883988,0,0,0,0
03.de 40 a 49 anios,2015,1212.1774382449987,2568.5816355042953,307.0506584227579,1.1870515145209715,31.8525489729794,21.96045301863797,0,0,-0.18705151452097135,alzheimer,-166.17743824499865,-37.58163550429518,-31.050658422757937,-0.18705151452097135,-10.852548972979399,6.0395469813620295,0,0,1.1870515145209715,0,0,0.00421128206110394,0.0194512422107774,0,0,0,0
03.de 40 a 49 anios,2015,1212.1774382449987,2568.5816355042953,307.0506584227579,1.1870515145209715,31.8525489729794,21.96045301863797,0,0,-10.852548972979399,metabolic,-166.17743824499865,-37.58163550429518,-31.050658422757937,-0.18705151452097135,-10.852548972979399,6.0395469813620295,0,0,31.8525489729794,0,0,0.530377666501271,0.333063184598268,0,0,0,0
03.de 40 a 49 anios,2015,1212.1774382449987,2568.5816355042953,307.0506584227579,1.1870515145209715,31.8525489729794,21.96045301863797,0,0,6.0395469813620295,anemia,-166.17743824499865,-37.58163550429518,-31.050658422757937,-0.18705151452097135,-10.852548972979399,6.0395469813620295,0,0,21.96045301863797,0,0,-0.136397075907219,0.201076383805663,-0,0,-0,0
03.de 40 a 49 anios,2016,1218.7887191225002,2582.5908177521496,308.7253292113792,1.1935257572604865,32.026274486489726,22.080226509319,0,0,205.21128087749977,resp,205.21128087749977,-1.5908177521494906,22.274670788620803,0.8064742427395133,-4.026274486489722,-2.0802265093190013,0,0,1218.7887191225002,0,0,NA,2.41042657792104,NA,0,NA,NA
03.de 40 a 49 anios,2016,1218.7887191225002,2582.5908177521496,308.7253292113792,1.1935257572604865,32.026274486489726,22.080226509319,0,0,-1.5908177521494906,circ,205.21128087749977,-1.5908177521494906,22.274670788620803,0.8064742427395133,-4.026274486489722,-2.0802265093190013,0,0,2582.5908177521496,0,0,NA,3.65210086974161,NA,0,NA,NA
03.de 40 a 49 anios,2016,1218.7887191225002,2582.5908177521496,308.7253292113792,1.1935257572604865,32.026274486489726,22.080226509319,0,0,22.274670788620803,diabetes,205.21128087749977,-1.5908177521494906,22.274670788620803,0.8064742427395133,-4.026274486489722,-2.0802265093190013,0,0,308.7253292113792,0,0,NA,0.493386498883988,NA,0,NA,NA
03.de 40 a 49 anios,2016,1218.7887191225002,2582.5908177521496,308.7253292113792,1.1935257572604865,32.026274486489726,22.080226509319,0,0,0.8064742427395133,alzheimer,205.21128087749977,-1.5908177521494906,22.274670788620803,0.8064742427395133,-4.026274486489722,-2.0802265093190013,0,0,1.1935257572604865,0,0,NA,0.0194512422107774,NA,0,NA,NA
03.de 40 a 49 anios,2016,1218.7887191225002,2582.5908177521496,308.7253292113792,1.1935257572604865,32.026274486489726,22.080226509319,0,0,-4.026274486489722,metabolic,205.21128087749977,-1.5908177521494906,22.274670788620803,0.8064742427395133,-4.026274486489722,-2.0802265093190013,0,0,32.026274486489726,0,0,NA,0.333063184598268,NA,0,NA,NA
03.de 40 a 49 anios,2016,1218.7887191225002,2582.5908177521496,308.7253292113792,1.1935257572604865,32.026274486489726,22.080226509319,0,0,-2.0802265093190013,anemia,205.21128087749977,-1.5908177521494906,22.274670788620803,0.8064742427395133,-4.026274486489722,-2.0802265093190013,0,0,22.080226509319,0,0,NA,0.201076383805663,NA,0,NA,NA
03.de 40 a 49 anios,2017,1225.4,2596.6,310.4,1.2,32.2,22.2,0,0,-22.40000000000002,resp,-22.40000000000002,-3.6000000000000227,4.599999999999994,-1.2,2.8000000000000003,5.8,0,0,1225.4,0,0,NA,2.41042657792104,NA,0,NA,NA
03.de 40 a 49 anios,2017,1225.4,2596.6,310.4,1.2,32.2,22.2,0,0,-3.6000000000000227,circ,-22.40000000000002,-3.6000000000000227,4.599999999999994,-1.2,2.8000000000000003,5.8,0,0,2596.6,0,0,NA,3.65210086974161,NA,0,NA,NA
03.de 40 a 49 anios,2017,1225.4,2596.6,310.4,1.2,32.2,22.2,0,0,4.599999999999994,diabetes,-22.40000000000002,-3.6000000000000227,4.599999999999994,-1.2,2.8000000000000003,5.8,0,0,310.4,0,0,NA,0.493386498883988,NA,0,NA,NA
03.de 40 a 49 anios,2017,1225.4,2596.6,310.4,1.2,32.2,22.2,0,0,-1.2,alzheimer,-22.40000000000002,-3.6000000000000227,4.599999999999994,-1.2,2.8000000000000003,5.8,0,0,1.2,0,0,NA,0.0194512422107774,NA,0,NA,NA
03.de 40 a 49 anios,2017,1225.4,2596.6,310.4,1.2,32.2,22.2,0,0,2.8000000000000003,metabolic,-22.40000000000002,-3.6000000000000227,4.599999999999994,-1.2,2.8000000000000003,5.8,0,0,32.2,0,0,NA,0.333063184598268,NA,0,NA,NA
03.de 40 a 49 anios,2017,1225.4,2596.6,310.4,1.2,32.2,22.2,0,0,5.8,anemia,-22.40000000000002,-3.6000000000000227,4.599999999999994,-1.2,2.8000000000000003,5.8,0,0,22.2,0,0,NA,0.201076383805663,NA,0,NA,NA
03.de 40 a 49 anios,2018,1232.0112808775007,2610.6091822478525,312.074670788621,1.2064742427395143,32.3737255135103,22.319773490681015,0,0,9.988719122499333,resp,9.988719122499333,23.39081775214774,7.925329211378983,0.7935257572604857,3.6262744864897014,-6.319773490681014,0,0,1232.0112808775007,0,0,NA,2.41042657792104,NA,0,NA,NA
03.de 40 a 49 anios,2018,1232.0112808775007,2610.6091822478525,312.074670788621,1.2064742427395143,32.3737255135103,22.319773490681015,0,0,23.39081775214774,circ,9.988719122499333,23.39081775214774,7.925329211378983,0.7935257572604857,3.6262744864897014,-6.319773490681014,0,0,2610.6091822478525,0,0,NA,3.65210086974161,NA,0,NA,NA
03.de 40 a 49 anios,2018,1232.0112808775007,2610.6091822478525,312.074670788621,1.2064742427395143,32.3737255135103,22.319773490681015,0,0,7.925329211378983,diabetes,9.988719122499333,23.39081775214774,7.925329211378983,0.7935257572604857,3.6262744864897014,-6.319773490681014,0,0,312.074670788621,0,0,NA,0.493386498883988,NA,0,NA,NA
03.de 40 a 49 anios,2018,1232.0112808775007,2610.6091822478525,312.074670788621,1.2064742427395143,32.3737255135103,22.319773490681015,0,0,0.7935257572604857,alzheimer,9.988719122499333,23.39081775214774,7.925329211378983,0.7935257572604857,3.6262744864897014,-6.319773490681014,0,0,1.2064742427395143,0,0,NA,0.0194512422107774,NA,0,NA,NA
03.de 40 a 49 anios,2018,1232.0112808775007,2610.6091822478525,312.074670788621,1.2064742427395143,32.3737255135103,22.319773490681015,0,0,3.6262744864897014,metabolic,9.988719122499333,23.39081775214774,7.925329211378983,0.7935257572604857,3.6262744864897014,-6.319773490681014,0,0,32.3737255135103,0,0,NA,0.333063184598268,NA,0,NA,NA
03.de 40 a 49 anios,2018,1232.0112808775007,2610.6091822478525,312.074670788621,1.2064742427395143,32.3737255135103,22.319773490681015,0,0,-6.319773490681014,anemia,9.988719122499333,23.39081775214774,7.925329211378983,0.7935257572604857,3.6262744864897014,-6.319773490681014,0,0,22.319773490681015,0,0,NA,0.201076383805663,NA,0,NA,NA
03.de 40 a 49 anios,2019,1238.6225617550012,2624.6183644957046,313.74934157724203,1.2129484854790284,32.5474510270206,22.439546981362028,0,0,-26.622561755001314,resp,-26.622561755001314,19.381635504295417,-3.749341577242056,-0.21294848547902856,8.4525489729794,-3.439546981362027,0,0,1238.6225617550012,0,0,NA,2.41042657792104,NA,0,NA,NA
03.de 40 a 49 anios,2019,1238.6225617550012,2624.6183644957046,313.74934157724203,1.2129484854790284,32.5474510270206,22.439546981362028,0,0,19.381635504295417,circ,-26.622561755001314,19.381635504295417,-3.749341577242056,-0.21294848547902856,8.4525489729794,-3.439546981362027,0,0,2624.6183644957046,0,0,NA,3.65210086974161,NA,0,NA,NA
03.de 40 a 49 anios,2019,1238.6225617550012,2624.6183644957046,313.74934157724203,1.2129484854790284,32.5474510270206,22.439546981362028,0,0,-3.749341577242056,diabetes,-26.622561755001314,19.381635504295417,-3.749341577242056,-0.21294848547902856,8.4525489729794,-3.439546981362027,0,0,313.74934157724203,0,0,NA,0.493386498883988,NA,0,NA,NA
03.de 40 a 49 anios,2019,1238.6225617550012,2624.6183644957046,313.74934157724203,1.2129484854790284,32.5474510270206,22.439546981362028,0,0,-0.21294848547902856,alzheimer,-26.622561755001314,19.381635504295417,-3.749341577242056,-0.21294848547902856,8.4525489729794,-3.439546981362027,0,0,1.2129484854790284,0,0,NA,0.0194512422107774,NA,0,NA,NA
03.de 40 a 49 anios,2019,1238.6225617550012,2624.6183644957046,313.74934157724203,1.2129484854790284,32.5474510270206,22.439546981362028,0,0,8.4525489729794,metabolic,-26.622561755001314,19.381635504295417,-3.749341577242056,-0.21294848547902856,8.4525489729794,-3.439546981362027,0,0,32.5474510270206,0,0,NA,0.333063184598268,NA,0,NA,NA
03.de 40 a 49 anios,2019,1238.6225617550012,2624.6183644957046,313.74934157724203,1.2129484854790284,32.5474510270206,22.439546981362028,0,0,-3.439546981362027,anemia,-26.622561755001314,19.381635504295417,-3.749341577242056,-0.21294848547902856,8.4525489729794,-3.439546981362027,0,0,22.439546981362028,0,0,NA,0.201076383805663,NA,0,NA,NA
03.de 40 a 49 anios,2020,1245.233842632502,2638.6275467435566,315.42401236586306,1.2194227282185428,32.7211765405309,22.55932047204304,2047,713725,-36.23384263250195,resp,-36.23384263250195,98.37245325644324,24.575987634136933,3.780577271781457,-0.7211765405308972,4.440679527956959,2047,713725,1245.233842632502,2047,713725,0.0274367646054574,0.0271670425134508,56.1630571473713,22.951327865281176,11.178454531420194,101.1476597633224
03.de 40 a 49 anios,2020,1245.233842632502,2638.6275467435566,315.42401236586306,1.2194227282185428,32.7211765405309,22.55932047204304,2047,713725,98.37245325644324,circ,-36.23384263250195,98.37245325644324,24.575987634136933,3.780577271781457,-0.7211765405308972,4.440679527956959,2047,713725,2638.6275467435566,2047,713725,0.0880011512408125,0.0188594176935163,180.13835658994319,15.93285977367127,148.9099514335475,211.36676174633888
03.de 40 a 49 anios,2020,1245.233842632502,2638.6275467435566,315.42401236586306,1.2194227282185428,32.7211765405309,22.55932047204304,2047,713725,24.575987634136933,diabetes,-36.23384263250195,98.37245325644324,24.575987634136933,3.780577271781457,-0.7211765405308972,4.440679527956959,2047,713725,315.42401236586306,2047,713725,0.0549542635007765,0.00939586222790639,112.4913773860895,7.937835502812665,96.93321980057667,128.04953497160233
03.de 40 a 49 anios,2020,1245.233842632502,2638.6275467435566,315.42401236586306,1.2194227282185428,32.7211765405309,22.55932047204304,2047,713725,3.780577271781457,alzheimer,-36.23384263250195,98.37245325644324,24.575987634136933,3.780577271781457,-0.7211765405308972,4.440679527956959,2047,713725,1.2194227282185428,2047,713725,-3.2152158694789e-4,7.4301527554768e-4,-0.6581546884823308,0.6277159977779604,-1.8884780441271332,0.5721686671624715
03.de 40 a 49 anios,2020,1245.233842632502,2638.6275467435566,315.42401236586306,1.2194227282185428,32.7211765405309,22.55932047204304,2047,713725,-0.7211765405308972,metabolic,-36.23384263250195,98.37245325644324,24.575987634136933,3.780577271781457,-0.7211765405308972,4.440679527956959,2047,713725,32.7211765405309,2047,713725,-0.00174834518235845,0.00226198764308275,-3.5788625882877474,1.9109779799513555,-7.324379428992405,0.16665425241690945
03.de 40 a 49 anios,2020,1245.233842632502,2638.6275467435566,315.42401236586306,1.2194227282185428,32.7211765405309,22.55932047204304,2047,713725,4.440679527956959,anemia,-36.23384263250195,98.37245325644324,24.575987634136933,3.780577271781457,-0.7211765405308972,4.440679527956959,2047,713725,22.55932047204304,2047,713725,-0.00188443942127992,0.00318028419223672,-3.857447495359996,2.686775535638691,-9.12352754521183,1.408632554491838
03.de 40 a 49 anios,2021,1251.8451235100026,2652.636728991409,317.0986831544841,1.2258969709580572,32.8949020540412,22.679093962724057,6024,7169138,485.1548764899973,resp,485.1548764899973,335.36327100859086,69.90131684551591,-1.2258969709580572,4.105097945958803,0.32090603727594447,6024,7169138,1251.8451235100026,6024,7169138,0.0606608121331149,0.00719883792554136,365.4207322898842,19.275065659089684,327.6416035980684,403.1998609817
03.de 40 a 49 anios,2021,1251.8451235100026,2652.636728991409,317.0986831544841,1.2258969709580572,32.8949020540412,22.679093962724057,6024,7169138,335.36327100859086,circ,485.1548764899973,335.36327100859086,69.90131684551591,-1.2258969709580572,4.105097945958803,0.32090603727594447,6024,7169138,2652.636728991409,6024,7169138,0.0227407863328448,0.0108644022749422,136.99049686905707,29.089704388715795,79.97467626717412,194.00631747094002
03.de 40 a 49 anios,2021,1251.8451235100026,2652.636728991409,317.0986831544841,1.2258969709580572,32.8949020540412,22.679093962724057,6024,7169138,69.90131684551591,diabetes,485.1548764899973,335.36327100859086,69.90131684551591,-1.2258969709580572,4.105097945958803,0.32090603727594447,6024,7169138,317.0986831544841,6024,7169138,0.00573451845263939,0.00278797133344129,34.544739158699684,7.4648618379194165,19.913609956377627,49.17586836102174
03.de 40 a 49 anios,2021,1251.8451235100026,2652.636728991409,317.0986831544841,1.2258969709580572,32.8949020540412,22.679093962724057,6024,7169138,-1.2258969709580572,alzheimer,485.1548764899973,335.36327100859086,69.90131684551591,-1.2258969709580572,4.105097945958803,0.32090603727594447,6024,7169138,1.2258969709580572,6024,7169138,-3.6374573792579e-5,6.72274226086734e-5,-0.21912043252649588,0.18000307803514043,-0.5719264654753711,0.13368560042237937
03.de 40 a 49 anios,2021,1251.8451235100026,2652.636728991409,317.0986831544841,1.2258969709580572,32.8949020540412,22.679093962724057,6024,7169138,4.105097945958803,metabolic,485.1548764899973,335.36327100859086,69.90131684551591,-1.2258969709580572,4.105097945958803,0.32090603727594447,6024,7169138,32.8949020540412,6024,7169138,-3.3436175567158e-4,8.8928301361984e-4,-2.014195216165598,2.381077148051856,-6.681106426347235,2.6527159940160394
03.de 40 a 49 anios,2021,1251.8451235100026,2652.636728991409,317.0986831544841,1.2258969709580572,32.8949020540412,22.679093962724057,6024,7169138,0.32090603727594447,anemia,485.1548764899973,335.36327100859086,69.90131684551591,-1.2258969709580572,4.105097945958803,0.32090603727594447,6024,7169138,22.679093962724057,6024,7169138,1.8474357767292e-4,5.2421539839229e-4,1.11289531190167,1.4035996264990775,-1.638159956036522,3.8639505798398623
03.de 40 a 49 anios,2022,1258.4564043875034,2666.6459112392617,318.7733539431051,1.2323712136975715,33.0686275675515,22.798867453405073,676,136820,208.54359561249663,resp,208.54359561249663,382.35408876073836,35.22664605689486,2.7676287863024287,4.9313724324485,-5.798867453405071,676,136820,1258.4564043875034,676,136820,0.0997904096241764,0.0350675457140076,67.45831690594325,12.971200274150307,42.03476436860865,92.88186944327785
03.de 40 a 49 anios,2022,1258.4564043875034,2666.6459112392617,318.7733539431051,1.2323712136975715,33.0686275675515,22.798867453405073,676,136820,382.35408876073836,circ,208.54359561249663,382.35408876073836,35.22664605689486,2.7676287863024287,4.9313724324485,-5.798867453405071,676,136820,2666.6459112392617,676,136820,0.146897918684633,0.0317652817672754,99.3029930308119,11.749719667537471,76.27354248243846,122.33244357918535
03.de 40 a 49 anios,2022,1258.4564043875034,2666.6459112392617,318.7733539431051,1.2323712136975715,33.0686275675515,22.798867453405073,676,136820,35.22664605689486,diabetes,208.54359561249663,382.35408876073836,35.22664605689486,2.7676287863024287,4.9313724324485,-5.798867453405071,676,136820,318.7733539431051,676,136820,0.0342706700382154,0.00972511050955545,23.16697294583361,3.5972393715964843,16.116383777504502,30.217562114162718
03.de 40 a 49 anios,2022,1258.4564043875034,2666.6459112392617,318.7733539431051,1.2323712136975715,33.0686275675515,22.798867453405073,676,136820,2.7676287863024287,alzheimer,208.54359561249663,382.35408876073836,35.22664605689486,2.7676287863024287,4.9313724324485,-5.798867453405071,676,136820,1.2323712136975715,676,136820,-0.00139759634758339,8.914933902141e-4,-0.9447751309663717,0.32975616263128527,-1.5910972097236908,-0.2984530522090526
03.de 40 a 49 anios,2022,1258.4564043875034,2666.6459112392617,318.7733539431051,1.2323712136975715,33.0686275675515,22.798867453405073,676,136820,4.9313724324485,metabolic,208.54359561249663,382.35408876073836,35.22664605689486,2.7676287863024287,4.9313724324485,-5.798867453405071,676,136820,33.0686275675515,676,136820,0.0167326607609967,0.00647731281442256,11.311278674433769,2.395905388971499,6.615304112049631,16.007253236817906
03.de 40 a 49 anios,2022,1258.4564043875034,2666.6459112392617,318.7733539431051,1.2323712136975715,33.0686275675515,22.798867453405073,676,136820,-5.798867453405071,anemia,208.54359561249663,382.35408876073836,35.22664605689486,2.7676287863024287,4.9313724324485,-5.798867453405071,676,136820,22.798867453405073,676,136820,-0.00109279694001649,0.00250705115842744,-0.7387307314511473,0.9273378564532128,-2.5563129300994443,1.0788514671971496
03.de 40 a 49 anios,2023,1265.067685265004,2680.655093487114,320.44802473172615,1.2388454564370857,33.2423530810618,22.918640944086086,66,1058,78.93231473499598,resp,78.93231473499598,282.34490651288615,30.55197526827382,-0.23884545643708574,4.757646918938201,7.081359055913914,66,1058,1265.067685265004,66,1058,0.27559411143888,0.274198163764071,18.18921135496608,8.918819525377808,0.708325085225578,35.670097624706585
03.de 40 a 49 anios,2023,1265.067685265004,2680.655093487114,320.44802473172615,1.2388454564370857,33.2423530810618,22.918640944086086,66,1058,282.34490651288615,circ,78.93231473499598,282.34490651288615,30.55197526827382,-0.23884545643708574,4.757646918938201,7.081359055913914,66,1058,2680.655093487114,66,1058,0.116682311441216,0.388274942965305,7.701032555120256,12.629384876237008,-17.05256180230428,32.45462691254479
03.de 40 a 49 anios,2023,1265.067685265004,2680.655093487114,320.44802473172615,1.2388454564370857,33.2423530810618,22.918640944086086,66,1058,30.55197526827382,diabetes,78.93231473499598,282.34490651288615,30.55197526827382,-0.23884545643708574,4.757646918938201,7.081359055913914,66,1058,320.44802473172615,66,1058,-0.0725273854950226,0.0892180182661657,-4.786807442671492,2.9019866231214273,-10.47470122398949,0.9010863386465058
03.de 40 a 49 anios,2023,1265.067685265004,2680.655093487114,320.44802473172615,1.2388454564370857,33.2423530810618,22.918640944086086,66,1058,-0.23884545643708574,alzheimer,78.93231473499598,282.34490651288615,30.55197526827382,-0.23884545643708574,4.757646918938201,7.081359055913914,66,1058,1.2388454564370857,66,1058,-0.00237737419398666,0.0067232498077952,-0.15690669680311956,0.21868655441234436,-0.5855323434513144,0.2717189498450754
03.de 40 a 49 anios,2023,1265.067685265004,2680.655093487114,320.44802473172615,1.2388454564370857,33.2423530810618,22.918640944086086,66,1058,4.757646918938201,metabolic,78.93231473499598,282.34490651288615,30.55197526827382,-0.23884545643708574,4.757646918938201,7.081359055913914,66,1058,33.2423530810618,66,1058,0.0332635285386205,0.0228918874806228,2.195392883548953,0.7446024080985595,0.7359721636757766,3.65481360342213
03.de 40 a 49 anios,2023,1265.067685265004,2680.655093487114,320.44802473172615,1.2388454564370857,33.2423530810618,22.918640944086086,66,1058,7.081359055913914,anemia,78.93231473499598,282.34490651288615,30.55197526827382,-0.23884545643708574,4.757646918938201,7.081359055913914,66,1058,22.918640944086086,66,1058,-0.013658428638047,0.024593712554322,-0.901456290111102,0.7999575223988354,-2.4693730340128193,0.6664604537906155
03.de 40 a 49 anios,2024,1271.6789661425046,2694.6642757349664,322.1226955203472,1.2453196991766,33.4160785945721,23.0384144347671,21,81,291.32103385749537,resp,291.32103385749537,409.33572426503383,24.87730447965281,-1.2453196991766,15.583921405427901,2.961585565232901,21,81,1271.6789661425046,21,81,NA,2.41042657792104,NA,21.69383920128936,NA,NA
03.de 40 a 49 anios,2024,1271.6789661425046,2694.6642757349664,322.1226955203472,1.2453196991766,33.4160785945721,23.0384144347671,21,81,409.33572426503383,circ,291.32103385749537,409.33572426503383,24.87730447965281,-1.2453196991766,15.583921405427901,2.961585565232901,21,81,2694.6642757349664,21,81,NA,3.65210086974161,NA,32.86890782767449,NA,NA
03.de 40 a 49 anios,2024,1271.6789661425046,2694.6642757349664,322.1226955203472,1.2453196991766,33.4160785945721,23.0384144347671,21,81,24.87730447965281,diabetes,291.32103385749537,409.33572426503383,24.87730447965281,-1.2453196991766,15.583921405427901,2.961585565232901,21,81,322.1226955203472,21,81,NA,0.493386498883988,NA,4.440478489955892,NA,NA
03.de 40 a 49 anios,2024,1271.6789661425046,2694.6642757349664,322.1226955203472,1.2453196991766,33.4160785945721,23.0384144347671,21,81,-1.2453196991766,alzheimer,291.32103385749537,409.33572426503383,24.87730447965281,-1.2453196991766,15.583921405427901,2.961585565232901,21,81,1.2453196991766,21,81,NA,0.0194512422107774,NA,0.1750611798969966,NA,NA
03.de 40 a 49 anios,2024,1271.6789661425046,2694.6642757349664,322.1226955203472,1.2453196991766,33.4160785945721,23.0384144347671,21,81,15.583921405427901,metabolic,291.32103385749537,409.33572426503383,24.87730447965281,-1.2453196991766,15.583921405427901,2.961585565232901,21,81,33.4160785945721,21,81,NA,0.333063184598268,NA,2.997568661384412,NA,NA
03.de 40 a 49 anios,2024,1271.6789661425046,2694.6642757349664,322.1226955203472,1.2453196991766,33.4160785945721,23.0384144347671,21,81,2.961585565232901,anemia,291.32103385749537,409.33572426503383,24.87730447965281,-1.2453196991766,15.583921405427901,2.961585565232901,21,81,23.0384144347671,21,81,NA,0.201076383805663,NA,1.809687454250967,NA,NA
04.de 50 a 59 anios,2015,2901.491334935533,6766.853275070974,975.8083577306776,6.174699584880895,66.2751088777216,37.25402082878141,0,0,-348.491334935533,resp,-348.491334935533,-111.85327507097384,-37.808357730677585,1.8253004151191046,-6.275108877721611,-2.2540208287814036,0,0,2901.491334935533,0,0,1.92095724404926,1.84003763593808,0,0,0,0
04.de 50 a 59 anios,2015,2901.491334935533,6766.853275070974,975.8083577306776,6.174699584880895,66.2751088777216,37.25402082878141,0,0,-111.85327507097384,circ,-348.491334935533,-111.85327507097384,-37.808357730677585,1.8253004151191046,-6.275108877721611,-2.2540208287814036,0,0,6766.853275070974,0,0,4.5064736326265,2.74320365633494,0,0,0,0
04.de 50 a 59 anios,2015,2901.491334935533,6766.853275070974,975.8083577306776,6.174699584880895,66.2751088777216,37.25402082878141,0,0,-37.808357730677585,diabetes,-348.491334935533,-111.85327507097384,-37.808357730677585,1.8253004151191046,-6.275108877721611,-2.2540208287814036,0,0,975.8083577306776,0,0,0.422667656565684,0.781349232335804,0,0,0,0
04.de 50 a 59 anios,2015,2901.491334935533,6766.853275070974,975.8083577306776,6.174699584880895,66.2751088777216,37.25402082878141,0,0,1.8253004151191046,alzheimer,-348.491334935533,-111.85327507097384,-37.808357730677585,1.8253004151191046,-6.275108877721611,-2.2540208287814036,0,0,6.174699584880895,0,0,0.00724934574630648,0.0482538740228897,0,0,0,0
04.de 50 a 59 anios,2015,2901.491334935533,6766.853275070974,975.8083577306776,6.174699584880895,66.2751088777216,37.25402082878141,0,0,-6.275108877721611,metabolic,-348.491334935533,-111.85327507097384,-37.808357730677585,1.8253004151191046,-6.275108877721611,-2.2540208287814036,0,0,66.2751088777216,0,0,0.204041290885294,0.208173784875507,0,0,0,0
04.de 50 a 59 anios,2015,2901.491334935533,6766.853275070974,975.8083577306776,6.174699584880895,66.2751088777216,37.25402082878141,0,0,-2.2540208287814036,anemia,-348.491334935533,-111.85327507097384,-37.808357730677585,1.8253004151191046,-6.275108877721611,-2.2540208287814036,0,0,37.25402082878141,0,0,0.191940496748214,0.114191891264654,0,0,0,0
04.de 50 a 59 anios,2016,2860.4456674677635,6671.12663753548,962.0041788653377,6.087349792440441,65.33755443886074,36.72701041439066,0,0,307.5543325322366,resp,307.5543325322366,282.8733624645201,11.995821134662279,4.912650207559559,0.6624455611392648,19.272989585609338,0,0,2860.4456674677635,0,0,NA,1.84003763593808,NA,0,NA,NA
04.de 50 a 59 anios,2016,2860.4456674677635,6671.12663753548,962.0041788653377,6.087349792440441,65.33755443886074,36.72701041439066,0,0,282.8733624645201,circ,307.5543325322366,282.8733624645201,11.995821134662279,4.912650207559559,0.6624455611392648,19.272989585609338,0,0,6671.12663753548,0,0,NA,2.74320365633494,NA,0,NA,NA
04.de 50 a 59 anios,2016,2860.4456674677635,6671.12663753548,962.0041788653377,6.087349792440441,65.33755443886074,36.72701041439066,0,0,11.995821134662279,diabetes,307.5543325322366,282.8733624645201,11.995821134662279,4.912650207559559,0.6624455611392648,19.272989585609338,0,0,962.0041788653377,0,0,NA,0.781349232335804,NA,0,NA,NA
04.de 50 a 59 anios,2016,2860.4456674677635,6671.12663753548,962.0041788653377,6.087349792440441,65.33755443886074,36.72701041439066,0,0,4.912650207559559,alzheimer,307.5543325322366,282.8733624645201,11.995821134662279,4.912650207559559,0.6624455611392648,19.272989585609338,0,0,6.087349792440441,0,0,NA,0.0482538740228897,NA,0,NA,NA
04.de 50 a 59 anios,2016,2860.4456674677635,6671.12663753548,962.0041788653377,6.087349792440441,65.33755443886074,36.72701041439066,0,0,0.6624455611392648,metabolic,307.5543325322366,282.8733624645201,11.995821134662279,4.912650207559559,0.6624455611392648,19.272989585609338,0,0,65.33755443886074,0,0,NA,0.208173784875507,NA,0,NA,NA
04.de 50 a 59 anios,2016,2860.4456674677635,6671.12663753548,962.0041788653377,6.087349792440441,65.33755443886074,36.72701041439066,0,0,19.272989585609338,anemia,307.5543325322366,282.8733624645201,11.995821134662279,4.912650207559559,0.6624455611392648,19.272989585609338,0,0,36.72701041439066,0,0,NA,0.114191891264654,NA,0,NA,NA
04.de 50 a 59 anios,2017,2819.400000000006,6575.400000000014,948.2000000000021,6.000000000000012,64.40000000000013,36.20000000000008,0,0,-48.40000000000623,resp,-48.40000000000623,-145.40000000001453,-62.20000000000205,-2.0000000000000124,4.59999999999986,0.7999999999999221,0,0,2819.400000000006,0,0,NA,1.84003763593808,NA,0,NA,NA
04.de 50 a 59 anios,2017,2819.400000000006,6575.400000000014,948.2000000000021,6.000000000000012,64.40000000000013,36.20000000000008,0,0,-145.40000000001453,circ,-48.40000000000623,-145.40000000001453,-62.20000000000205,-2.0000000000000124,4.59999999999986,0.7999999999999221,0,0,6575.400000000014,0,0,NA,2.74320365633494,NA,0,NA,NA
