age,anio_def,cause,excess_total,attributable,se_attrib,lower95,upper95
05.de 60 a 69 anios,2022,resp,1624.4341019020153,468.58483116299027,61.20376771991839,348.6254464319502,588.5442158940303
05.de 60 a 69 anios,2022,circ,1205.1175019092764,462.71726917992754,64.2588620591502,336.7698995439931,588.664638815862
05.de 60 a 69 anios,2022,diabetes,-118.64397388806375,178.2034878617056,14.793366064665083,149.20849037496205,207.19848534844917
05.de 60 a 69 anios,2022,alzheimer,1.5852020220386853,15.243091205951922,2.475896535600135,10.390333996175658,20.095848415728184
05.de 60 a 69 anios,2022,metabolic,24.516021747826777,13.794114430046992,3.634497900985837,6.670498544114752,20.917730315979234
05.de 60 a 69 anios,2022,anemia,-15.271816925482902,11.869194564551051,1.4962352481501033,8.936573478176848,14.801815650925255
05.de 60 a 69 anios,2023,resp,521.1209222824145,100.08271059919045,39.293946486697365,23.066575485263613,177.09884571311727
05.de 60 a 69 anios,2023,circ,-213.5389977088746,57.36840931205118,34.25774206412313,-9.776765133630157,124.5135837577325
05.de 60 a 69 anios,2023,diabetes,-351.5327686656775,16.004594271903855,10.32456488027057,-4.231552893426461,36.24074143723417
05.de 60 a 69 anios,2023,alzheimer,-0.6177575735536056,15.034327464239016,1.416198196169174,12.258578999747435,17.810075928730598
05.de 60 a 69 anios,2023,metabolic,-5.100773902607948,-0.48083539853004265,2.7688458532212357,-5.9077732708436645,4.946102473783579
05.de 60 a 69 anios,2023,anemia,-0.5661803105795231,-0.6010519821913076,1.8598672989429403,-4.24639188811947,3.0442879237368556
05.de 60 a 69 anios,2024,resp,1454.8077426628145,NA,63.05863748101091,NA,NA
05.de 60 a 69 anios,2024,circ,197.80450267297442,NA,90.2388355059055,NA,NA
05.de 60 a 69 anios,2024,diabetes,-256.4215634432912,NA,14.885162652999988,NA,NA
05.de 60 a 69 anios,2024,alzheimer,10.17928283085411,NA,2.7364742768766073,NA,NA
05.de 60 a 69 anios,2024,metabolic,24.282430446957342,NA,7.649360105698757,NA,NA
05.de 60 a 69 anios,2024,anemia,9.139456304323867,NA,1.7178809194600315,NA,NA
06.de 70 a 79 anios,2015,resp,-1184.4490705184107,-0,0,-0,0
06.de 70 a 79 anios,2015,circ,-106.1393825186858,0,0,0,0
06.de 70 a 79 anios,2015,diabetes,25.294152159954365,0,0,0,0
06.de 70 a 79 anios,2015,alzheimer,2.2443237957475155,0,0,0,0
06.de 70 a 79 anios,2015,metabolic,-34.947023112262244,0,0,0,0
06.de 70 a 79 anios,2015,anemia,36.25751785113976,0,0,0,0
06.de 70 a 79 anios,2016,resp,587.6754647407743,NA,0,NA,NA
06.de 70 a 79 anios,2016,circ,1100.8303087406223,NA,0,NA,NA
06.de 70 a 79 anios,2016,diabetes,158.94707607997313,NA,0,NA,NA
06.de 70 a 79 anios,2016,alzheimer,22.122161897873358,NA,0,NA,NA
06.de 70 a 79 anios,2016,metabolic,19.926488443868266,NA,0,NA,NA
06.de 70 a 79 anios,2016,anemia,8.428758925569598,NA,0,NA,NA
06.de 70 a 79 anios,2017,resp,436.79999999995937,NA,0,NA,NA
06.de 70 a 79 anios,2017,circ,-184.20000000007053,NA,0,NA,NA
06.de 70 a 79 anios,2017,diabetes,-118.40000000000813,NA,0,NA,NA
06.de 70 a 79 anios,2017,alzheimer,1.9999999999992006,NA,0,NA,NA
06.de 70 a 79 anios,2017,metabolic,0.7999999999987644,NA,0,NA,NA
06.de 70 a 79 anios,2017,anemia,-3.400000000000567,NA,0,NA,NA
06.de 70 a 79 anios,2018,resp,82.92453525914493,NA,0,NA,NA
06.de 70 a 79 anios,2018,circ,-477.23030874076267,NA,0,NA,NA
06.de 70 a 79 anios,2018,diabetes,-22.747076079989426,NA,0,NA,NA
06.de 70 a 79 anios,2018,alzheimer,3.877838102125036,NA,0,NA,NA
06.de 70 a 79 anios,2018,metabolic,-17.326488443870723,NA,0,NA,NA
06.de 70 a 79 anios,2018,anemia,-27.228758925570734,NA,0,NA,NA
06.de 70 a 79 anios,2019,resp,77.04907051833027,NA,0,NA,NA
06.de 70 a 79 anios,2019,circ,-333.2606174814557,NA,0,NA,NA
06.de 70 a 79 anios,2019,diabetes,-43.094152159970776,NA,0,NA,NA
06.de 70 a 79 anios,2019,alzheimer,-30.244323795749125,NA,0,NA,NA
06.de 70 a 79 anios,2019,metabolic,31.547023112259783,NA,0,NA,NA
06.de 70 a 79 anios,2019,anemia,-14.05751785114091,NA,0,NA,NA
06.de 70 a 79 anios,2020,resp,-783.8263942225472,1017.1450734674075,194.62175821975038,635.6864273566969,1398.6037195781182
06.de 70 a 79 anios,2020,circ,-1017.2909262222531,1370.7266448687155,177.63042452114544,1022.5710128072704,1718.8822769301605
06.de 70 a 79 anios,2020,diabetes,104.55877176003568,316.0110749503558,33.99972239361186,249.37161905887655,382.65053084183506
06.de 70 a 79 anios,2020,alzheimer,-3.366485693624515,-13.90356935774119,9.460796469058149,-32.44673043709516,4.639591721612781
06.de 70 a 79 anios,2020,metabolic,-62.57946533161154,18.177430954283356,7.421295560988654,3.631691654745593,32.72317025382112
06.de 70 a 79 anios,2020,anemia,-27.88627677671191,-13.114850598691428,6.1002743374169155,-25.07138830002858,-1.1583128973542731
06.de 70 a 79 anios,2021,resp,1310.2981410366383,605.5097643332435,290.2011176530855,36.71557373319604,1174.3039549332912
06.de 70 a 79 anios,2021,circ,1493.6787650370547,1003.0340833868762,155.44250118960062,698.366781055259,1307.7013857184934
06.de 70 a 79 anios,2021,diabetes,93.21169568005448,207.2974546426723,24.6179283935536,159.04631499130724,255.54859429403737
06.de 70 a 79 anios,2021,alzheimer,22.51135240850132,-29.528415588136404,6.699983746984561,-42.660383732226144,-16.396447444046665
06.de 70 a 79 anios,2021,metabolic,6.294046224518958,-19.661588787755598,9.05669946356459,-37.4127197363422,-1.910457839169002
06.de 70 a 79 anios,2021,anemia,-7.715035702282082,35.15200546758271,6.711757125179018,21.996961502231837,48.30704943293358
06.de 70 a 79 anios,2022,resp,3909.4226762958233,969.1729477965988,69.67141025850266,832.6169836899336,1105.728911903264
06.de 70 a 79 anios,2022,circ,2147.6484562963615,1688.2407751653614,161.74578641734178,1371.2190337873715,2005.2625165433512
06.de 70 a 79 anios,2022,diabetes,16.864619600073212,321.6262333586704,15.184236038862876,291.86513072249915,351.38733599484164
06.de 70 a 79 anios,2022,alzheimer,30.38919051062716,54.238637311629894,2.745747250935804,48.85697269979572,59.62030192346407
06.de 70 a 79 anios,2022,metabolic,99.16755778064947,49.849178080886155,4.717810273728136,40.60226994437901,59.0960862173933
06.de 70 a 79 anios,2022,anemia,-4.54379462785225,-0.8170940232900821,3.701183662969457,-8.071414002710219,6.437225956130054
06.de 70 a 79 anios,2023,resp,1875.5472115550087,210.51445417233037,46.356874439551056,119.6549802708103,301.37392807385044
06.de 70 a 79 anios,2023,circ,-305.3818524443302,299.1701561960021,40.519073617951506,219.75277190481717,378.587540487187
06.de 70 a 79 anios,2023,diabetes,-450.482456479908,81.04559956971778,15.674288496576354,50.323994116428125,111.76720502300743
06.de 70 a 79 anios,2023,alzheimer,1.2670286127529984,3.7280358692834583,4.25311872997383,-4.608076841465248,12.064148580032164
06.de 70 a 79 anios,2023,metabolic,3.0410693367799624,21.29805889406002,5.015800423879371,11.467090063256453,31.129027724863587
06.de 70 a 79 anios,2023,anemia,-9.372553553422412,17.970167843648063,2.0033548513754056,14.043592334952269,21.896743352343858
06.de 70 a 79 anios,2024,resp,3808.671746814194,NA,203.68954186438475,NA,NA
06.de 70 a 79 anios,2024,circ,480.58783881497675,NA,212.71710311682494,NA,NA
06.de 70 a 79 anios,2024,diabetes,-287.82953255988934,NA,24.02265866465816,NA,NA
06.de 70 a 79 anios,2024,alzheimer,22.14486671487884,NA,5.973327266227941,NA,NA
06.de 70 a 79 anios,2024,metabolic,24.914580892910475,NA,10.788947625173291,NA,NA
06.de 70 a 79 anios,2024,anemia,16.798687521007416,NA,3.925482723994206,NA,NA
07.de 80 anios y mas,2015,resp,-2430.303756908797,-0,0,-0,0
07.de 80 anios y mas,2015,circ,-331.89617767563595,0,0,0,0
07.de 80 anios y mas,2015,diabetes,3.502402574942039,0,0,0,0
07.de 80 anios y mas,2015,alzheimer,-36.73832180118586,0,0,0,0
07.de 80 anios y mas,2015,metabolic,-75.1480082261526,0,0,0,0
07.de 80 anios y mas,2015,anemia,55.60983809646479,0,0,0,0
07.de 80 anios y mas,2016,resp,1216.8481215455981,NA,0,NA,NA
07.de 80 anios y mas,2016,circ,2137.351911162178,NA,0,NA,NA
07.de 80 anios y mas,2016,diabetes,122.85120128747084,NA,0,NA,NA
07.de 80 anios y mas,2016,alzheimer,194.63083909940698,NA,0,NA,NA
07.de 80 anios y mas,2016,metabolic,85.1259958869236,NA,0,NA,NA
07.de 80 anios y mas,2016,anemia,15.304919048232314,NA,0,NA,NA
07.de 80 anios y mas,2017,resp,2423.999999999994,NA,0,NA,NA
07.de 80 anios y mas,2017,circ,180.5999999999908,NA,0,NA,NA
07.de 80 anios y mas,2017,diabetes,-0.8000000000004377,NA,0,NA,NA
07.de 80 anios y mas,2017,alzheimer,-1.000000000000142,NA,0,NA,NA
07.de 80 anios y mas,2017,metabolic,51.39999999999982,NA,0,NA,NA
07.de 80 anios y mas,2017,anemia,-26.0000000000001,NA,0,NA,NA
07.de 80 anios y mas,2018,resp,-675.8481215456204,NA,0,NA,NA
07.de 80 anios y mas,2018,circ,-1320.1519111622101,NA,0,NA,NA
07.de 80 anios y mas,2018,diabetes,-128.45120128747257,NA,0,NA,NA
07.de 80 anios y mas,2018,alzheimer,-118.63083909940764,NA,0,NA,NA
07.de 80 anios y mas,2018,metabolic,-49.325995886924446,NA,0,NA,NA
07.de 80 anios y mas,2018,anemia,-41.304919048232755,NA,0,NA,NA
07.de 80 anios y mas,2019,resp,-534.6962430912281,NA,0,NA,NA
07.de 80 anios y mas,2019,circ,-665.903822324402,NA,0,NA,NA
07.de 80 anios y mas,2019,diabetes,2.8975974250559773,NA,0,NA,NA
07.de 80 anios y mas,2019,alzheimer,-38.26167819881489,NA,0,NA,NA
07.de 80 anios y mas,2019,metabolic,-12.051991773848329,NA,0,NA,NA
07.de 80 anios y mas,2019,anemia,-3.609838096465225,NA,0,NA,NA
07.de 80 anios y mas,2020,resp,-6198.544364636846,-481.0218856681155,547.3282088961998,-1553.7851751046674,591.7414037684363
07.de 80 anios y mas,2020,circ,570.3442665133944,2950.6413429677264,282.6023385979802,2396.740759315685,3504.5419266197678
07.de 80 anios y mas,2020,diabetes,239.24639613758364,310.11556785625817,24.64798735031987,261.8055126496312,358.4256230628851
07.de 80 anios y mas,2020,alzheimer,63.10748270177754,84.219709080032,11.785746235786558,61.119646457890354,107.31977170217365
07.de 80 anios y mas,2020,metabolic,-305.7779876607727,-10.37412973419259,15.699632571455325,-41.14540957424502,20.397150105859847
07.de 80 anios y mas,2020,anemia,-101.91475714469792,21.09179322950387,11.621470346901447,-1.6862886504229628,43.86987510943071
07.de 80 anios y mas,2021,resp,-3794.392486182656,-3080.982048029724,676.0979657749505,-4406.134060948627,-1755.830035110821
07.de 80 anios y mas,2021,circ,4966.59235535092,904.7209977933284,429.5733781660005,62.757176587967365,1746.6848189986895
07.de 80 anios y mas,2021,diabetes,123.59519485009568,121.11437448812063,29.04207070279832,64.19191591063593,178.03683306560532
07.de 80 anios y mas,2021,alzheimer,24.47664360236365,109.26839830191503,21.19487180301954,67.72644956799672,150.81034703583333
07.de 80 anios y mas,2021,metabolic,-175.50398354770505,-59.91727237065258,19.639385666989284,-98.41046827795158,-21.424076463353586
07.de 80 anios y mas,2021,anemia,-49.21967619293375,-20.142122300597933,8.389205986533753,-36.584966034204086,-3.699278566991776
07.de 80 anios y mas,2022,resp,6085.759392271701,2192.2779810399575,181.4140797754254,1836.7063846801236,2547.849577399791
07.de 80 anios y mas,2022,circ,7123.840444188677,4707.810858616932,336.3711520018621,4048.5234006932824,5367.098316540581
07.de 80 anios y mas,2022,diabetes,170.94399356262127,383.07749208272423,12.193079931142046,359.17905541768584,406.9759287477626
07.de 80 anios y mas,2022,alzheimer,176.8458045029552,162.7610682704605,19.214809273537046,125.10004209432789,200.42209444659312
07.de 80 anios y mas,2022,metabolic,140.77002056536952,138.2930311352116,30.502857677724535,78.50743008687152,198.0786321835517
07.de 80 anios y mas,2022,anemia,-13.52459524116685,48.6254737404475,12.555450905206477,24.0167899662428,73.2341575146522
07.de 80 anios y mas,2023,resp,2323.9112707260933,796.5398198810266,137.05919899124325,527.9037898581898,1065.1758499038633
07.de 80 anios y mas,2023,circ,-186.9114669735136,540.6198485981727,80.94421272796563,381.96919165136,699.2705055449853
07.de 80 anios y mas,2023,diabetes,-292.70720772485026,29.96190972414884,8.999832730901124,12.322237571582637,47.601581876715045
07.de 80 anios y mas,2023,alzheimer,-84.78503459645206,44.35860095018762,7.729023756371398,29.209714387699684,59.50748751267556
07.de 80 anios y mas,2023,metabolic,-152.95597532155438,78.16176596650926,8.213285211281068,62.06372695239837,94.25980498062016
07.de 80 anios y mas,2023,anemia,-0.8295142893993344,16.188470383332454,4.792866692038829,6.79445166693635,25.58248909972856
07.de 80 anios y mas,2024,resp,8214.063149180482,NA,475.4849347332473,NA,NA
07.de 80 anios y mas,2024,circ,3249.336621864292,NA,369.89777151271113,NA,NA
07.de 80 anios y mas,2024,diabetes,-147.3584090123219,NA,16.169817285123997,NA,NA
07.de 80 anios y mas,2024,alzheimer,-1.4158736958593892,NA,29.722737535138005,NA,NA
07.de 80 anios y mas,2024,metabolic,8.318028791521598,NA,23.482339419656302,NA,NA
07.de 80 anios y mas,2024,anemia,39.8655666623681,NA,10.318027125618817,NA,NA
08.sin especificar,2015,resp,-66.05522439985553,0,0,0,0
08.sin especificar,2015,circ,-79.92986199697765,-0,0,-0,0
08.sin especificar,2015,diabetes,0.7438478487770372,0,0,0,0
08.sin especificar,2015,alzheimer,-1.229154586570737,-0,0,-0,0
08.sin especificar,2015,metabolic,-1.4187173837409879,0,0,0,0
08.sin especificar,2015,anemia,-1.4406123158992732,-0,0,-0,0
08.sin especificar,2016,resp,-2.327612199929053,NA,0,NA,NA
08.sin especificar,2016,circ,28.235069001509423,NA,0,NA,NA
08.sin especificar,2016,diabetes,7.671923924388398,NA,0,NA,NA
08.sin especificar,2016,alzheimer,1.8854227067146163,NA,0,NA,NA
08.sin especificar,2016,metabolic,-1.1093586918705343,NA,0,NA,NA
08.sin especificar,2016,anemia,-2.3203061579496524,NA,0,NA,NA
08.sin especificar,2017,resp,92.40000000000215,NA,0,NA,NA
08.sin especificar,2017,circ,63.40000000000289,NA,0,NA,NA
08.sin especificar,2017,diabetes,9.600000000000211,NA,0,NA,NA
08.sin especificar,2017,alzheimer,5.000000000000025,NA,0,NA,NA
08.sin especificar,2017,metabolic,1.20000000000007,NA,0,NA,NA
08.sin especificar,2017,anemia,3.800000000000027,NA,0,NA,NA
08.sin especificar,2018,resp,22.127612199928635,NA,0,NA,NA
08.sin especificar,2018,circ,17.56493099848996,NA,0,NA,NA
08.sin especificar,2018,diabetes,-11.471923924388431,NA,0,NA,NA
08.sin especificar,2018,alzheimer,-3.8854227067146216,NA,0,NA,NA
08.sin especificar,2018,metabolic,-0.49064130812947726,NA,0,NA,NA
08.sin especificar,2018,anemia,-0.07969384205035249,NA,0,NA,NA
08.sin especificar,2019,resp,-46.14477560014065,NA,0,NA,NA
08.sin especificar,2019,circ,-29.270138003017212,NA,0,NA,NA
08.sin especificar,2019,diabetes,-6.543847848776666,NA,0,NA,NA
08.sin especificar,2019,alzheimer,-1.7708454134292186,NA,0,NA,NA
08.sin especificar,2019,metabolic,1.8187173837411108,NA,0,NA,NA
08.sin especificar,2019,anemia,0.04061231589932077,NA,0,NA,NA
08.sin especificar,2020,resp,118.58283659978935,123.09444648555537,14.366878862534305,94.93536391498813,151.2535290561226
08.sin especificar,2020,circ,220.8947929954746,130.5131527969645,26.57307397494659,78.4299278060692,182.5963777878598
08.sin especificar,2020,diabetes,8.38422822683503,0.6783411466024761,1.8438319036932378,-2.93556938463627,4.2922516778412225
08.sin especificar,2020,alzheimer,1.3437318798561757,1.903625577499042,0.6228883964738497,0.6827643204102967,3.1244868345877874
08.sin especificar,2020,metabolic,2.128076075611676,1.836047586723644,1.4073377849407547,-0.9223344717602351,4.594429645207523
08.sin especificar,2020,anemia,1.160918473848985,4.319971636306914,1.6371047143888207,1.1112463961048253,7.528696876509002
08.sin especificar,2021,resp,-67.68955120028458,8.623462707898057,7.400102127658123,-5.880737462311863,23.127662878107976
08.sin especificar,2021,circ,-4.940276006038868,30.23784589673173,8.540106859327699,13.499236452449441,46.97645534101402
08.sin especificar,2021,diabetes,-3.6876956975536492,4.890903338599236,1.8108524298349156,1.341632576122802,8.440174101075671
08.sin especificar,2021,alzheimer,2.458309173141524,2.6178373077694337,0.5812457101748183,1.47859571582679,3.757078899712077
08.sin especificar,2021,metabolic,-1.5625652325178834,-0.19061265691668794,0.6987891003973021,-1.5602392936954002,1.1790139798620243
08.sin especificar,2021,anemia,6.281224631798601,-4.220938148974391e-4,1.3561425378500145,-2.658461468000926,2.657617280371131
08.sin especificar,2022,resp,-144.96193900035365,24.059160388307717,5.941755599336057,12.413319413609045,35.70500136300639
08.sin especificar,2022,circ,-148.77534500754578,13.831930763908959,6.8406300802293805,0.42429580665937294,27.239565721158545
08.sin especificar,2022,diabetes,-14.759619621941866,2.902948719246416,2.5126605939021593,-2.021866044801816,7.827763483294648
08.sin especificar,2022,alzheimer,-3.4271135335730705,-0.1656775695224088,0.2728782941811858,-0.7005190261175329,0.36916388707271536
08.sin especificar,2022,metabolic,-5.253206540647289,-0.986360743264332,0.4499040393161931,-1.8681726603240705,-0.10454882620459349
08.sin especificar,2022,anemia,4.401530789748277,1.440507767188396,0.49534058888980953,0.4696402129643692,2.4113753214124225
08.sin especificar,2023,resp,-47.23432680042713,6.75936895075257,5.002501521099107,-3.0455340306016794,16.56427193210682
08.sin especificar,2023,circ,-38.61041400905864,13.712348662706491,6.383049877833955,1.201570902151941,26.223126423261043
08.sin especificar,2023,diabetes,-12.8315435463305,-0.7397776788615991,0.836211892647582,-2.37875298845086,0.8991976307276617
08.sin especificar,2023,alzheimer,-2.3125362402877165,-0.48802935942286196,0.28122989283398886,-1.03923994937748,0.06318123053175617
08.sin especificar,2023,metabolic,-3.9438478487768336,1.91984111649627,0.36858794331307965,1.197408747602634,2.6422734853899064
08.sin especificar,2023,anemia,-1.478163052302102,-0.707595892413588,0.4318412185553518,-1.5540046807820775,0.13881289595490154
08.sin especificar,2024,resp,-48.506714600496046,NA,5.1269105286559205,NA,NA
08.sin especificar,2024,circ,-44.445483010565326,NA,9.35305702202714,NA,NA
08.sin especificar,2024,diabetes,-7.9034674707187005,NA,1.3677171773041388,NA,NA
08.sin especificar,2024,alzheimer,-2.1979589470023093,NA,0.282878901377708,NA,NA
08.sin especificar,2024,metabolic,-0.6344891569062339,NA,0.6030361362638379,NA,NA
08.sin especificar,2024,anemia,5.642143105647576,NA,0.5613977163359737,NA,NA
