PROVRES,SEXO,CAUSA,MAT,GRUPEDAD,CUENTA
82,2,N17,,15_70 a 74,9
06,2,M00, ,13_60 a 64,1
02,2,I71,,15_70 a 74,10
38,1,C22,,16_75 a 79,3
66,2,M32,,05_20 a 24,2
78,2,C78,,15_70 a 74,1
06,2,I44, ,15_70 a 74,6
14,1,C97, ,17_80 y más,4
86,1,I61,,08_35 a 39,1
14,2,C43, ,09_40 a 44,1
42,2,K65,,06_25 a 29,1
06,2,G35, ,13_60 a 64,2
26,1,P22,,01_Menor de 1 año,3
82,1,Y21,,12_55 a 59,1
58,1,N39,,14_65 a 69,1
18,1,Y09,,13_60 a 64,1
30,1,R98,,07_30 a 34,2
54,1,E11,,14_65 a 69,3
42,1,V44,,14_65 a 69,1
86,1,C15, ,12_55 a 59,1
02,2,I61,,15_70 a 74,15
06,1,C78,,17_80 y más,3
06,2,C45, ,11_50 a 54,1
50,1,C80,,12_55 a 59,2
14,2,N39, ,16_75 a 79,22
82,1,V89,,17_80 y más,3
82,1,J98,,15_70 a 74,27
86,1,W70,,03_10 a 14,1
06,2,C56, ,05_20 a 24,5
06,1,K72,,08_35 a 39,1
78,2,J84,,17_80 y más,1
42,2,J96,,11_50 a 54,1
66,2,C64,,17_80 y más,1
14,1,G03, ,06_25 a 29,1
66,2,V29,,04_15 a 19,1
02,2,C18,,11_50 a 54,7
14,2,I47, ,10_45 a 49,3
42,1,Q90,,03_10 a 14,1
02,2,J44, ,16_75 a 79,2
38,1,V68,,06_25 a 29,1
02,1,C19,,14_65 a 69,2
86,1,K74,,17_80 y más,5
26,1,N19,,05_20 a 24,1
30,2,C22,,13_60 a 64,1
14,2,I21, ,05_20 a 24,3
06,1,D47, ,05_20 a 24,1
06,1,K63,,15_70 a 74,2
50,2,C64,,15_70 a 74,6
70,1,C44,,13_60 a 64,2
62,1,J18,,11_50 a 54,1
06,1,E16, ,15_70 a 74,4
06,1,C64,,07_30 a 34,1
14,1,D65, ,14_65 a 69,1
14,1,C25, ,16_75 a 79,30
22,2,C92,,09_40 a 44,1
86,1,R09,,15_70 a 74,1
14,2,C74, ,17_80 y más,1
02,2,K66,,17_80 y más,3
90,1,L03,,09_40 a 44,1
06,1,C81,,10_45 a 49,1
34,2,I69,,16_75 a 79,7
62,1,Y24,,07_30 a 34,1
06,2,V05, ,08_35 a 39,1
26,1,I71,,16_75 a 79,2
06,2,R96,,11_50 a 54,1
58,2,J21,,01_Menor de 1 año,1
66,1,F03,,15_70 a 74,2
30,2,D46,,13_60 a 64,1
78,2,C53,,13_60 a 64,2
14,1,C82, ,16_75 a 79,1
54,2,K56,,15_70 a 74,1
34,1,V69,,05_20 a 24,1
62,2,C50,,13_60 a 64,9
82,1,K29,,11_50 a 54,1
99,1,J96, ,12_55 a 59,1
06,2,C82,,14_65 a 69,2
98,2,X59,,06_25 a 29,1
66,2,A18,,13_60 a 64,1
50,1,C64,,10_45 a 49,3
02,1,Y24, ,11_50 a 54,1
46,1,J18,,01_Menor de 1 año,1
06,2,D37,,15_70 a 74,1
74,1,C11,,16_75 a 79,1
74,1,A09,,17_80 y más,1
02,1,X59, ,17_80 y más,4
06,2,N18,,12_55 a 59,7
02,2,A16,,05_20 a 24,2
18,1,E43,,14_65 a 69,1
58,2,C64,,12_55 a 59,2
02,2,G20,,13_60 a 64,1
02,1,B57,,11_50 a 54,1
90,1,I51,,15_70 a 74,4
50,1,R18,,12_55 a 59,1
02,1,I71,,16_75 a 79,18
94,1,B24,,12_55 a 59,1
58,1,K80,,16_75 a 79,1
06,2,C14,,14_65 a 69,1
38,1,N39,,14_65 a 69,1
22,1,I70,,16_75 a 79,2
06,1,N17,,09_40 a 44,1
70,1,L08,,14_65 a 69,1
18,2,C50,,10_45 a 49,9
50,1,P07,,01_Menor de 1 año,16
34,2,G03,,04_15 a 19,1
30,2,C43,,09_40 a 44,1
14,2,I61, ,13_60 a 64,11
74,1,I64,,11_50 a 54,2
82,1,N47,,13_60 a 64,1
34,2,Q24,,01_Menor de 1 año,4
22,2,C22,,14_65 a 69,3
62,1,R54,,17_80 y más,10
34,1,V58, ,06_25 a 29,1
06,1,Q05, ,06_25 a 29,1
14,1,W23, ,02_1 a 9,1
02,1,I35,,14_65 a 69,3
06,1,C20,,11_50 a 54,1
26,1,I21,,10_45 a 49,5
82,2,J15,,12_55 a 59,2
86,1,N49,,13_60 a 64,1
34,2,K43,,10_45 a 49,1
82,2,R57,,05_20 a 24,1
54,1,P02,,01_Menor de 1 año,1
02,1,I42,,14_65 a 69,57
26,1,I25,,05_20 a 24,1
30,1,G93,,16_75 a 79,2
78,1,I10,,16_75 a 79,5
94,2,C24,,15_70 a 74,2
30,1,D70,,11_50 a 54,1
50,1,A41,,12_55 a 59,8
06,1,J81, ,08_35 a 39,2
58,2,C90,,16_75 a 79,1
38,1,B20,,10_45 a 49,2
82,2,X95,,12_55 a 59,1
06,1,E14,,12_55 a 59,5
22,1,N13,,10_45 a 49,1
82,1,E10,,10_45 a 49,2
06,1,K70, ,15_70 a 74,16
06,2,W76, ,17_80 y más,1
30,2,V23,,09_40 a 44,1
38,2,K80,,14_65 a 69,2
02,1,I44, ,16_75 a 79,1
90,1,I60,,11_50 a 54,2
82,1,C41,,14_65 a 69,2
62,1,C80,,10_45 a 49,1
06,2,E43, ,16_75 a 79,1
90,2,K72,,17_80 y más,5
86,2,A41,,13_60 a 64,7
06,1,J43,,11_50 a 54,1
22,1,J98,,03_10 a 14,1
38,1,R99,,13_60 a 64,34
34,2,N17,,17_80 y más,2
50,1,J90,,17_80 y más,5
54,2,A41,,17_80 y más,1
06,2,C26, ,11_50 a 54,2
06,2,P25,,01_Menor de 1 año,12
86,2,I10,,11_50 a 54,2
22,2,E66,,16_75 a 79,2
34,2,D64,,12_55 a 59,1
82,2,D43,,14_65 a 69,3
38,1,C15,,09_40 a 44,1
06,1,I44, ,14_65 a 69,3
14,1,I51, ,17_80 y más,13
02,2,C21,,17_80 y más,5
66,2,X58,,13_60 a 64,1
90,2,Q24,,11_50 a 54,1
82,2,N18,,08_35 a 39,3
66,1,B57,,16_75 a 79,3
02,1,C85,,15_70 a 74,9
02,2,C91,,11_50 a 54,3
22,2,W19,,14_65 a 69,1
50,1,C61,,12_55 a 59,6
50,1,C64,,14_65 a 69,9
54,1,X95,,10_45 a 49,2
02,1,K74, ,12_55 a 59,2
06,2,D32, ,14_65 a 69,2
46,1,D43,,13_60 a 64,2
58,1,V43,,13_60 a 64,2
14,1,N18, ,13_60 a 64,11
18,1,Q76,,02_1 a 9,1
06,1,K74,,14_65 a 69,13
38,2,E43,,13_60 a 64,1
50,2,N83,,08_35 a 39,1
54,2,V48,,08_35 a 39,1
06,1,C25,,10_45 a 49,7
90,1,J96,,15_70 a 74,35
30,2,R98,,11_50 a 54,4
66,2,E43,,08_35 a 39,1
06,2,G91,,13_60 a 64,1
06,1,J96, ,08_35 a 39,10
82,1,K63,,15_70 a 74,3
62,2,C16,,15_70 a 74,2
66,2,E86,,13_60 a 64,1
14,2,G93, ,06_25 a 29,2
54,1,A16,,13_60 a 64,1
06,2,V44, ,04_15 a 19,1
42,1,P20,,01_Menor de 1 año,1
02,1,X74,,17_80 y más,2
30,1,K57,,17_80 y más,3
14,2,K26, ,15_70 a 74,1
54,1,N17,,13_60 a 64,1
06,2,C71, ,02_1 a 9,3
06,1,G45, ,08_35 a 39,1
86,2,R10,,17_80 y más,6
82,1,F03,,15_70 a 74,2
54,1,C76,,13_60 a 64,2
54,1,X70,,11_50 a 54,3
70,1,P96,,01_Menor de 1 año,1
06,2,I28, ,14_65 a 69,1
54,1,W69,,16_75 a 79,1
14,2,C16, ,15_70 a 74,9
14,2,N18, ,15_70 a 74,19
74,1,C61,,15_70 a 74,8
26,1,C15,,15_70 a 74,2
82,1,K76,,11_50 a 54,5
06,1,E66, ,03_10 a 14,1
26,2,X59,,17_80 y más,1
42,1,X74,,11_50 a 54,1
58,1,C16,,12_55 a 59,2
02,2,K72,,10_45 a 49,2
06,2,J45, ,06_25 a 29,1
14,1,C80, ,12_55 a 59,8
06,2,G03, ,02_1 a 9,4
22,1,Y34,,17_80 y más,2
06,1,C16,,15_70 a 74,7
90,2,G04,,07_30 a 34,1
90,2,C67,,16_75 a 79,2
06,2,K76, ,04_15 a 19,1
74,1,L89,,17_80 y más,2
26,1,C91,,13_60 a 64,1
50,1,R98,,11_50 a 54,1
74,2,I11,,17_80 y más,1
54,1,V44,,09_40 a 44,1
14,1,E11, ,17_80 y más,30
14,1,K22, ,17_80 y más,1
70,1,G62,,12_55 a 59,2
06,2,K46, ,13_60 a 64,1
50,2,C22, ,14_65 a 69,1
14,1,C25,,17_80 y más,2
78,1,J18,,17_80 y más,31
66,2,K55,,12_55 a 59,1
66,1,X59,,16_75 a 79,4
10,1,K72,,15_70 a 74,3
06,2,C80, ,11_50 a 54,36
06,2,C20, ,11_50 a 54,5
58,1,C18,,09_40 a 44,1
86,2,Q44,,10_45 a 49,1
54,1,C43,,12_55 a 59,1
22,1,V24,,06_25 a 29,1
22,1,V49,,05_20 a 24,1
50,1,C02,,07_30 a 34,1
06,2,K25, ,13_60 a 64,2
02,1,C16,,17_80 y más,25
06,1,C20, ,12_55 a 59,21
06,2,I47, ,14_65 a 69,1
02,1,J69, ,14_65 a 69,2
02,2,K55, ,16_75 a 79,1
30,2,E86,,16_75 a 79,3
34,2,A49,,14_65 a 69,1
06,2,R02,,17_80 y más,1
66,2,P52,,01_Menor de 1 año,1
06,1,C61, ,17_80 y más,603
06,1,C38, ,15_70 a 74,2
90,2,K76,,12_55 a 59,1
02,1,N18,,12_55 a 59,7
50,1,E10,,17_80 y más,2
54,1,C25,,13_60 a 64,4
14,1,J44, ,09_40 a 44,1
06,2,K55, ,14_65 a 69,11
14,1,Q24,,01_Menor de 1 año,19
14,1,C61, ,17_80 y más,151
90,1,G98,,15_70 a 74,1
82,1,W23,,02_1 a 9,1
54,1,E14,,13_60 a 64,19
50,2,C56,,05_20 a 24,1
50,2,D41,,12_55 a 59,1
50,2,I46,,17_80 y más,2
14,2,J15, ,10_45 a 49,1
06,2,C48, ,12_55 a 59,3
34,2,I25,,15_70 a 74,1
02,1,I60,,13_60 a 64,2
34,2,G93,,05_20 a 24,1
30,2,J90,,17_80 y más,1
14,1,I47, ,06_25 a 29,1
06,2,C38, ,07_30 a 34,1
14,2,I34, ,17_80 y más,6
70,1,V27,,17_80 y más,1
86,2,K72,,16_75 a 79,2
26,1,J96,,17_80 y más,8
18,1,R99,,08_35 a 39,4
30,1,J94,,16_75 a 79,1
82,1,K31,,14_65 a 69,1
02,1,B17, ,16_75 a 79,1
90,1,D75,,13_60 a 64,1
66,1,I42,,13_60 a 64,10
02,1,K74,,15_70 a 74,5
90,1,R54,,17_80 y más,1
22,1,E76,,02_1 a 9,1
34,1,M19,,17_80 y más,1
86,1,C38,,09_40 a 44,1
14,2,B39, ,12_55 a 59,1
06,2,G12,,17_80 y más,1
06,2,N19,,12_55 a 59,1
90,1,K65,,16_75 a 79,3
82,1,V03,,09_40 a 44,2
26,1,R99,,16_75 a 79,1
94,1,X74,,07_30 a 34,1
22,2,I67,,17_80 y más,25
38,2,N39,,14_65 a 69,3
54,1,I26,,14_65 a 69,1
10,1,W69,,06_25 a 29,1
66,1,C22,,12_55 a 59,4
62,2,K72,,01_Menor de 1 año,1
99,1,I42,,16_75 a 79,2
86,1,C34,,09_40 a 44,1
86,2,N18,,14_65 a 69,3
38,2,J84,,16_75 a 79,6
34,2,A41,,02_1 a 9,1
14,2,C90, ,12_55 a 59,2
30,1,C43,,16_75 a 79,3
50,1,K40,,15_70 a 74,1
14,1,R09, ,09_40 a 44,14
06,1,M10, ,12_55 a 59,1
58,1,Q89,,01_Menor de 1 año,3
06,1,X47, ,11_50 a 54,2
90,1,M31,,09_40 a 44,1
30,2,M34,,08_35 a 39,1
82,1,V89,,08_35 a 39,5
82,2,C26,,11_50 a 54,1
06,2,Q90, ,05_20 a 24,1
58,1,K29,,10_45 a 49,1
14,1,J84, ,04_15 a 19,1
06,2,L89,,15_70 a 74,2
99,1,I50,,13_60 a 64,1
30,2,C34,,17_80 y más,13
82,1,Y20,,03_10 a 14,1
10,1,X70,,06_25 a 29,2
06,2,X99, ,15_70 a 74,3
10,2,I64,,14_65 a 69,3
78,1,I67, ,13_60 a 64,1
22,1,V44,,06_25 a 29,1
50,2,A39,,12_55 a 59,1
14,2,R57, ,05_20 a 24,1
06,1,C20,,15_70 a 74,2
86,1,W19,,17_80 y más,7
62,1,V29,,07_30 a 34,1
06,1,C80, ,12_55 a 59,48
06,1,C41, ,14_65 a 69,5
22,2,R98,,11_50 a 54,1
86,2,R99,,02_1 a 9,2
54,2,A41,,10_45 a 49,2
62,1,J81,,16_75 a 79,1
58,1,X74,,06_25 a 29,1
18,2,I11,,12_55 a 59,1
58,1,E43,,13_60 a 64,1
18,2,I33,,03_10 a 14,1
06,1,I24, ,99_Sin especificar,1
82,1,I61,,15_70 a 74,35
30,1,V89,,06_25 a 29,1
46,2,K66, ,12_55 a 59,1
06,2,C71,,17_80 y más,2
90,1,C16,,10_45 a 49,5
34,1,K85,,17_80 y más,3
14,1,I10,,12_55 a 59,1
42,2,J44,,14_65 a 69,4
06,2,C53, ,13_60 a 64,34
90,2,N39,,13_60 a 64,4
82,2,C34,,15_70 a 74,1
62,1,V28,,06_25 a 29,1
14,1,P26,,01_Menor de 1 año,9
02,1,I64,,16_75 a 79,10
38,1,G03,,16_75 a 79,1
14,2,N17, ,12_55 a 59,4
06,1,K85, ,12_55 a 59,9
54,1,W23,,10_45 a 49,1
02,1,P77,,01_Menor de 1 año,6
82,1,C95,,12_55 a 59,2
34,1,Y28, ,08_35 a 39,1
06,1,R10, ,11_50 a 54,3
82,2,X59, ,05_20 a 24,1
82,1,K70,,11_50 a 54,10
06,1,B17, ,14_65 a 69,1
02,1,D53,,17_80 y más,1
14,1,P74,,01_Menor de 1 año,1
34,1,F20,,14_65 a 69,1
62,2,I60,,16_75 a 79,1
54,2,I64,,05_20 a 24,1
66,2,F99,,17_80 y más,1
18,2,D65,,14_65 a 69,1
02,2,K74,,14_65 a 69,6
18,1,C82,,12_55 a 59,1
14,2,A39, ,08_35 a 39,1
54,1,G20,,15_70 a 74,3
06,2,B87, ,09_40 a 44,1
30,2,N39,,17_80 y más,44
82,2,I48,,16_75 a 79,11
82,1,C26,,12_55 a 59,2
18,2,I35,,17_80 y más,8
14,2,I47, ,14_65 a 69,53
50,2,C16,,10_45 a 49,1
06,1,C49, ,16_75 a 79,5
22,2,C57,,10_45 a 49,1
78,1,C15,,13_60 a 64,2
14,1,K56, ,09_40 a 44,2
06,1,K22, ,17_80 y más,6
50,1,B90,,12_55 a 59,1
82,2,K72,,13_60 a 64,3
86,2,E11,,14_65 a 69,1
14,1,V44,,05_20 a 24,1
02,1,C92,,16_75 a 79,9
02,1,J44,,14_65 a 69,29
06,1,G93,,05_20 a 24,2
50,1,F03,,16_75 a 79,6
50,1,C90,,17_80 y más,4
06,2,J98, ,06_25 a 29,2
26,2,C54,,14_65 a 69,2
82,1,W85,,05_20 a 24,1
30,1,I50,,09_40 a 44,2
82,2,E46,,16_75 a 79,3
50,1,V89,,11_50 a 54,3
86,1,D64,,12_55 a 59,1
02,2,E03,,14_65 a 69,1
26,1,I42,,09_40 a 44,1
82,2,V13,,05_20 a 24,1
30,1,C15,,13_60 a 64,7
22,1,G40,,13_60 a 64,1
46,2,I61,,09_40 a 44,1
30,1,I50, ,15_70 a 74,1
82,1,V03,,14_65 a 69,1
50,2,G40,,14_65 a 69,1
74,1,Q78,,02_1 a 9,1
18,2,L97,,17_80 y más,1
30,1,D43,,09_40 a 44,2
50,2,K71,,11_50 a 54,1
10,1,I48,,13_60 a 64,1
06,2,W84, ,17_80 y más,10
66,1,N18, ,17_80 y más,1
26,1,V49,,08_35 a 39,4
62,1,I46,,17_80 y más,1
78,1,Y21,,05_20 a 24,1
06,2,C16, ,08_35 a 39,7
82,2,I67,,16_75 a 79,38
30,1,K72,,10_45 a 49,1
62,1,W18,,16_75 a 79,1
10,2,X59,,10_45 a 49,1
18,1,I10,,13_60 a 64,10
02,1,G95,,16_75 a 79,1
94,1,X70,,04_15 a 19,2
82,1,C92,,16_75 a 79,5
34,1,J81,,16_75 a 79,1
02,1,J96,,17_80 y más,208
30,1,E66,,10_45 a 49,1
18,2,D68,,15_70 a 74,1
14,2,K74, ,14_65 a 69,11
38,2,C56,,08_35 a 39,1
14,1,E11,,15_70 a 74,1
58,2,M41,,06_25 a 29,1
30,1,Q78,,01_Menor de 1 año,1
42,1,C15,,10_45 a 49,2
14,2,L89, ,12_55 a 59,1
22,1,I60,,15_70 a 74,1
50,1,X70,,06_25 a 29,11
82,2,O87,M,04_15 a 19,1
02,1,C72,,15_70 a 74,1
34,2,E11,,16_75 a 79,2
70,1,R54,,17_80 y más,1
82,1,Y24,,17_80 y más,6
82,1,J86,,15_70 a 74,1
74,1,M72,,17_80 y más,1
10,2,J44,,13_60 a 64,1
06,1,D61, ,17_80 y más,11
54,2,C23,,14_65 a 69,1
02,2,A41, ,09_40 a 44,1
14,1,V49,,01_Menor de 1 año,1
06,2,I51,,14_65 a 69,2
10,1,X99,,05_20 a 24,1
14,2,C76, ,12_55 a 59,2
42,1,V09,,04_15 a 19,1
58,1,K44,,15_70 a 74,1
14,2,E11, ,11_50 a 54,4
06,2,V46, ,15_70 a 74,1
94,2,C71,,11_50 a 54,1
86,1,W84,,17_80 y más,1
06,2,J81, ,03_10 a 14,2
14,2,C32, ,13_60 a 64,3
06,2,N39, ,05_20 a 24,1
06,1,I42,,06_25 a 29,1
50,1,R10,,12_55 a 59,1
06,2,O14,M,07_30 a 34,2
06,1,Q41,,01_Menor de 1 año,1
06,1,D42,,15_70 a 74,1
82,2,J06,,16_75 a 79,1
62,1,K74,,16_75 a 79,4
70,1,C34,,16_75 a 79,7
06,1,N18, ,12_55 a 59,37
14,1,C41, ,14_65 a 69,6
06,1,V89, ,15_70 a 74,6
02,2,C16, ,17_80 y más,1
66,1,I46,,08_35 a 39,1
06,1,X74, ,17_80 y más,37
14,1,K85, ,13_60 a 64,4
30,1,C64,,15_70 a 74,5
14,1,R09, ,10_45 a 49,17
10,2,C50,,16_75 a 79,2
99,1,C16,,99_Sin especificar,1
90,2,E11,,15_70 a 74,7
02,2,I61,,07_30 a 34,1
14,1,V89,,13_60 a 64,1
82,1,C34, ,13_60 a 64,1
06,2,C50,,15_70 a 74,23
74,2,C16,,14_65 a 69,1
70,1,K71,,08_35 a 39,1
58,1,X99,,13_60 a 64,1
70,2,C49,,14_65 a 69,1
42,1,R55,,07_30 a 34,1
66,2,C55,,11_50 a 54,2
26,1,V13,,11_50 a 54,1
14,2,I95, ,14_65 a 69,3
06,2,C91,,09_40 a 44,1
50,1,K72,,08_35 a 39,1
02,1,C18,,14_65 a 69,27
22,2,K72,,15_70 a 74,1
70,2,V24,,09_40 a 44,1
86,1,C92, ,06_25 a 29,1
90,1,B57,,17_80 y más,1
30,2,D37,,16_75 a 79,1
06,2,R57, ,05_20 a 24,1
74,1,W23,,13_60 a 64,1
30,1,I11,,13_60 a 64,3
50,1,V58,,06_25 a 29,1
82,1,I67, ,14_65 a 69,1
14,1,I25,,15_70 a 74,1
70,1,K74,,16_75 a 79,8
02,1,Y34, ,15_70 a 74,1
06,1,E70, ,17_80 y más,1
02,2,Q03,,02_1 a 9,1
90,1,B24,,13_60 a 64,1
46,1,G35,,10_45 a 49,1
18,1,K73,,13_60 a 64,1
06,1,R99, ,06_25 a 29,16
66,2,C75,,17_80 y más,1
14,2,C18, ,06_25 a 29,1
06,1,C62, ,15_70 a 74,3
30,1,W67,,02_1 a 9,1
06,2,K26, ,15_70 a 74,1
50,2,V10,,12_55 a 59,1
74,1,X95,,17_80 y más,1
06,1,R57,,17_80 y más,6
78,2,J18, ,17_80 y más,1
66,2,K80,,16_75 a 79,1
06,1,I10,,12_55 a 59,1
74,2,N18,,14_65 a 69,2
22,1,N40,,16_75 a 79,1
98,1,Y21,,12_55 a 59,1
34,1,R99,,06_25 a 29,1
50,1,V43,,09_40 a 44,1
14,1,B57, ,13_60 a 64,7
82,1,P25,,01_Menor de 1 año,6
66,2,W14,,15_70 a 74,1
26,1,K55,,16_75 a 79,1
62,1,W31,,14_65 a 69,1
98,1,A41,,10_45 a 49,1
58,1,W74,,07_30 a 34,1
90,1,I64,,09_40 a 44,4
82,1,M00,,12_55 a 59,1
06,2,I33,,15_70 a 74,1
86,2,E88,,17_80 y más,1
74,2,N19,,13_60 a 64,1
14,2,C85, ,04_15 a 19,1
98,1,B19,,02_1 a 9,1
46,1,J98,,15_70 a 74,2
10,1,J96,,13_60 a 64,10
06,1,B24, ,04_15 a 19,1
06,1,N18, ,04_15 a 19,1
14,1,K75, ,10_45 a 49,1
06,1,P26,,01_Menor de 1 año,41
06,1,I61, ,15_70 a 74,110
06,2,C85, ,12_55 a 59,15
62,1,C95,,17_80 y más,4
58,2,I21,,11_50 a 54,1
14,2,D47, ,13_60 a 64,1
30,1,I50,,13_60 a 64,17
82,2,C23,,08_35 a 39,1
18,1,E43,,13_60 a 64,1
14,1,Y83, ,11_50 a 54,2
10,2,I50,,07_30 a 34,1
06,2,C34, ,07_30 a 34,4
06,1,K26, ,13_60 a 64,4
54,1,P23,,01_Menor de 1 año,1
06,1,C25,,13_60 a 64,15
02,1,K63,,15_70 a 74,2
22,2,C34,,17_80 y más,13
82,1,I11,,16_75 a 79,14
82,1,I62,,14_65 a 69,2
66,1,C41,,05_20 a 24,1
06,1,I74, ,14_65 a 69,3
06,2,D70, ,08_35 a 39,1
54,2,E46,,11_50 a 54,1
06,2,V89,,08_35 a 39,1
34,2,N17,,10_45 a 49,1
99,1,I50, ,99_Sin especificar,1
74,1,V13,,14_65 a 69,1
74,2,E88,,17_80 y más,3
18,1,I64,,15_70 a 74,11
82,1,X95, ,09_40 a 44,1
02,1,J18, ,15_70 a 74,11
30,1,K65,,15_70 a 74,6
82,1,X74,,05_20 a 24,4
70,2,N05,,17_80 y más,1
18,2,I69,,13_60 a 64,1
78,1,I21,,11_50 a 54,1
02,2,I42,,06_25 a 29,2
02,2,C57,,16_75 a 79,1
82,1,I42,,14_65 a 69,13
42,1,G30,,17_80 y más,7
82,1,Q04,,01_Menor de 1 año,4
30,1,A46,,08_35 a 39,1
34,1,K74,,16_75 a 79,1
06,2,I51,,09_40 a 44,1
66,1,C25,,17_80 y más,5
82,1,R58,,12_55 a 59,1
86,1,V23,,06_25 a 29,1
50,1,V43,,14_65 a 69,1
54,2,G93,,17_80 y más,1
14,1,C85, ,15_70 a 74,6
26,1,I21,,09_40 a 44,4
34,2,J18,,16_75 a 79,19
10,2,I64,,09_40 a 44,1
14,2,K25, ,13_60 a 64,1
14,2,I24, ,17_80 y más,25
74,1,C20,,14_65 a 69,1
86,2,R98,,16_75 a 79,1
30,2,I73,,15_70 a 74,1
66,1,C71,,07_30 a 34,3
02,2,D38,,16_75 a 79,1
90,1,B48,,11_50 a 54,1
50,2,C23,,13_60 a 64,2
06,2,I21,,14_65 a 69,16
82,1,C91,,17_80 y más,4
50,1,G12,,12_55 a 59,2
50,1,W70,,03_10 a 14,1
14,1,N18, ,10_45 a 49,3
98,2,I64, ,12_55 a 59,1
38,1,G00,,15_70 a 74,1
38,1,B23,,10_45 a 49,3
82,1,L08,,12_55 a 59,2
02,1,E87,,11_50 a 54,1
30,2,C55,,14_65 a 69,2
10,2,P07,,01_Menor de 1 año,3
62,1,X59,,13_60 a 64,3
58,2,I60,,11_50 a 54,2
14,2,R57, ,17_80 y más,260
02,1,J69,,01_Menor de 1 año,1
78,2,Y83,,04_15 a 19,1
06,2,A41,,17_80 y más,111
06,1,C95,,11_50 a 54,1
62,1,B24,,13_60 a 64,1
50,1,C85,,17_80 y más,3
14,1,K76, ,15_70 a 74,3
30,2,K83,,14_65 a 69,2
74,1,X70,,08_35 a 39,1
58,1,G12,,14_65 a 69,1
54,1,A09,,09_40 a 44,1
99,2,I50, ,10_45 a 49,1
18,1,I42,,12_55 a 59,2
22,1,I64,,17_80 y más,35
26,2,K72,,09_40 a 44,1
50,2,C80,,13_60 a 64,7
30,2,K74,,17_80 y más,1
74,1,J15, ,13_60 a 64,2
46,2,C18,,04_15 a 19,1
14,1,M72, ,16_75 a 79,1
82,2,Y26,,09_40 a 44,2
62,1,R98,,07_30 a 34,2
26,1,C71,,13_60 a 64,3
82,2,E86,,09_40 a 44,1
42,1,C20,,15_70 a 74,1
99,1,Y34, ,04_15 a 19,1
66,2,W78,,09_40 a 44,1
10,2,V49,,04_15 a 19,1
42,2,C25,,15_70 a 74,2
70,1,C31,,11_50 a 54,1
18,2,D64,,15_70 a 74,2
14,1,E88, ,09_40 a 44,1
02,1,I64, ,17_80 y más,10
02,1,J93,,17_80 y más,2
86,2,K85,,05_20 a 24,1
14,2,F29, ,16_75 a 79,1
02,2,G40,,17_80 y más,2
06,2,I25,,07_30 a 34,1
99,1,Y20, ,05_20 a 24,1
90,1,X59,,13_60 a 64,11
30,1,R99,,14_65 a 69,84
30,1,C49,,03_10 a 14,1
30,1,V69,,02_1 a 9,1
90,2,K25,,17_80 y más,1
62,1,C64,,16_75 a 79,8
82,1,Y26,,15_70 a 74,2
62,2,C25,,13_60 a 64,2
78,1,I51,,17_80 y más,2
94,1,Y26,,06_25 a 29,1
86,1,K74,,14_65 a 69,4
06,1,I26, ,08_35 a 39,4
06,2,C15,,16_75 a 79,3
98,2,I82, ,14_65 a 69,1
54,2,N19,,17_80 y más,1
02,1,Y34, ,11_50 a 54,1
90,2,J98,,14_65 a 69,4
38,1,C92,,13_60 a 64,1
30,1,J18,,08_35 a 39,2
58,2,J44,,17_80 y más,31
14,1,C97, ,14_65 a 69,3
06,2,C55,,10_45 a 49,4
26,2,K72,,14_65 a 69,1
34,2,G20,,15_70 a 74,2
06,1,E87, ,15_70 a 74,2
86,1,D61,,16_75 a 79,1
06,2,E46, ,16_75 a 79,8
02,2,K76,,07_30 a 34,1
26,2,J98,,16_75 a 79,2
30,1,E46,,16_75 a 79,2
02,2,J96, ,17_80 y más,39
06,2,C18, ,06_25 a 29,2
82,1,C72,,15_70 a 74,1
14,2,I25, ,08_35 a 39,1
26,1,I42,,14_65 a 69,4
26,2,I11,,14_65 a 69,1
86,2,R99,,99_Sin especificar,5
14,2,X59, ,11_50 a 54,1
30,2,O96,T,08_35 a 39,1
46,1,D64,,15_70 a 74,1
54,1,I10,,10_45 a 49,3
06,1,V05, ,99_Sin especificar,7
22,1,R96,,03_10 a 14,1
70,2,G00,,13_60 a 64,1
06,2,G96,,17_80 y más,1
02,1,D61,,10_45 a 49,1
26,1,C43,,09_40 a 44,1
86,1,Y83,,07_30 a 34,1
14,2,V89, ,12_55 a 59,1
70,1,P52,,01_Menor de 1 año,5
90,2,I64, ,14_65 a 69,1
74,1,K70,,14_65 a 69,2
90,2,C80,,15_70 a 74,1
54,1,C71,,15_70 a 74,2
98,1,A16, ,17_80 y más,1
62,2,N18, ,17_80 y más,1
06,2,C09,,12_55 a 59,1
50,1,K65,,09_40 a 44,1
18,2,I61,,16_75 a 79,1
06,2,R09, ,16_75 a 79,16
74,1,I21,,12_55 a 59,13
06,1,K75, ,17_80 y más,2
22,1,I61,,06_25 a 29,1
70,1,I26,,15_70 a 74,1
26,1,I64,,16_75 a 79,11
22,1,R58,,14_65 a 69,1
82,1,X59,,04_15 a 19,4
90,2,N18,,15_70 a 74,12
50,1,B57,,15_70 a 74,1
06,2,K40, ,17_80 y más,3
54,1,D55,,01_Menor de 1 año,1
90,2,C38,,12_55 a 59,1
82,1,K22,,17_80 y más,2
38,2,O98,M,08_35 a 39,1
